3.33567 0.631066 -2.86245e-05
3.56268 0.970096 6.98101e-06
5.14729 1.052 -9.38909e-06
3.39224 1.03585 -1.46735e-05
-14.0656 0.929713 -4.16042e-05
-7.95516 0.94117 -2.43035e-05
-9.91669 1.0463 -3.58083e-05
-11.2039 0.45243 -4.96092e-06
