12.304 0.750971 -2.0401e-05
-0.153279 1.12349 -5.05716e-05
3.60724 0.994053 -4.56459e-06
20 1.35867 -7.5e-05
2.09149 1.42437 -7.5e-05
-10.2569 1.01906 -2.58573e-05
-1.17555 1.55441 -7.5e-05
-19.714 0.639541 -3.6857e-05
