0.0495198 0.00202347
0.0563407 0.00211882
0.0515473 0.00214146
0.0535678 0.00250809
0.0501333 0.00282043
0.0538238 0.00172226
0.0473191 0.00172216
-nan -nan
0.0517727 0.00188237
-nan -nan
0.0465045 0.00190049
0.0487837 0.00192017
0.049621 0.00191275
0.0541199 0.0018351
0.0494691 0.00181087
0.0492992 0.00159102
0.0484339 0.00163876
0.0496062 0.00167632
0.0503501 0.00168263
0.0517205 0.00168143
0.0513355 0.00161608
0.0496747 0.00162506
0.0500178 0.00161042
0.0444465 0.00263481
0.05044 0.00160342
0.0479547 0.0016948
0.0527349 0.00160795
0.0515463 0.0016735
0.0510782 0.00244189
0.046821 0.00159981
0.0520218 0.00194115
0.0491547 0.00167015
0.0501947 0.00137297
0.0509864 0.00143753
0.0495139 0.00141734
0.0521194 0.00141678
0.0506868 0.00138831
0.0502717 0.00138596
0.0496413 0.00151023
0.0501921 0.00184175
0.0525235 0.00143603
0.0471556 0.00165815
0.0508832 0.00145248
0.0499244 0.00147808
0.0497547 0.00145201
0.0504131 0.00148682
0.0519605 0.00162717
0.0493057 0.00170687
0.0498871 0.00166047
0.0504993 0.00166368
0.0518215 0.00199969
0.0504991 0.00201051
0.0496345 0.00159262
0.0520905 0.00164856
0.0494817 0.00168045
0.0480792 0.00172961
0.0497746 0.00168545
0.0506886 0.00166675
0.0501373 0.00166824
-nan -nan
