0.0305939 0.013978
0.0476283 0.0157282
0.0487187 0.017386
0.0339206 0.0188336
0.0348145 0.0201483
0.0635417 0.0125511
0.0389655 0.0131828
-nan -nan
0.0423004 0.0146986
-nan -nan
0.0228034 0.0136668
0.0355756 0.0144067
0.0381042 0.0149735
0.0500185 0.0133523
0.0307972 0.0130667
0.0478728 0.0121591
0.0727568 0.0125414
0.0373963 0.0135238
0.0675373 0.0124832
0.0578682 0.0134451
0.0553988 0.0124744
0.0579269 0.0129538
0.0368505 0.0129213
0.0557928 0.0206664
0.0468025 0.0121262
0.0466343 0.0127988
0.0434581 0.0116965
0.0491828 0.0124864
0.0323105 0.0190719
0.029012 0.0115504
0.03791 0.0143628
0.0505841 0.0124837
0.0432907 0.00973529
0.0285192 0.0103791
0.0499831 0.0101348
0.0443884 0.0103388
0.0353293 0.0094885
0.0506429 0.00985482
0.0327886 0.0105546
0.0206637 0.0125692
0.0345781 0.00996535
0.0411933 0.0120358
0.0376174 0.0107722
0.0410541 0.0112125
0.0387671 0.0100153
0.047041 0.0112237
0.0415537 0.011851
0.0405848 0.0136255
0.0402766 0.0135306
0.0509193 0.0131113
0.0315716 0.0166131
0.042709 0.017748
0.0197955 0.0130895
0.0464663 0.0134048
0.0319982 0.0130827
0.0434249 0.0137063
0.0543917 0.0137638
0.0416688 0.0139779
0.0335196 0.0138008
-nan -nan
