0.0399154 0.0219405
-0.00382404 0.0244341
0.0115868 0.0239017
0.0433439 0.0288706
0.00417044 0.0309002
-0.0298956 0.0166272
-0.0112996 0.0182376
-nan -nan
-0.0175387 0.0216781
-nan -nan
-0.0178137 0.0214773
0.00961893 0.0218132
-0.000540392 0.0216709
0.00934389 0.0203737
0.0211256 0.0201703
0.00758424 0.0170101
0.0130495 0.0179529
-0.00928512 0.0180755
-0.0167761 0.0164756
0.0137237 0.0181783
-0.0348566 0.0183571
-0.00767575 0.0184127
0.00212471 0.0173268
0.00228788 0.0249211
-0.0309168 0.0186167
-0.0168135 0.0184694
0.00949949 0.0178197
0.0337739 0.0184548
0.03008 0.0333536
0.00382717 0.0186277
0.0204234 0.0224866
-0.0450354 0.0183067
0.0119128 0.0151853
0.0273746 0.0154831
0.00016914 0.0148146
-0.0138551 0.0146079
0.0107509 0.0144659
0.017477 0.0141811
-0.0241668 0.0173594
-0.022709 0.0185132
-0.00768685 0.0163591
0.0157896 0.0185103
0.0218408 0.0178057
0.00382212 0.016213
-0.000802501 0.0157651
0.0196515 0.0161878
0.00496524 0.0185858
0.0322986 0.0203962
-0.018133 0.0202565
-0.0192064 0.0196727
0.00220746 0.0240285
0.0234678 0.0247051
-0.00409567 0.0193162
0.0215996 0.0197805
-0.0144932 0.0194289
-0.0367999 0.0224359
0.0605598 0.018039
-0.0181875 0.0225817
-0.0374164 0.0201214
-nan -nan
