0.0510811 0.00222366
0.057105 0.00232239
0.0533083 0.00234867
0.0526375 0.00274641
0.0514547 0.00309226
0.0550202 0.00189465
0.0475005 0.00189173
-nan -nan
0.0515281 0.00206467
-nan -nan
0.0465911 0.00208229
0.0487689 0.00210341
0.050244 0.00209259
0.0545535 0.00201744
0.0493005 0.00198319
0.048928 0.00174215
0.047466 0.00179375
0.0486656 0.00183686
0.0504855 0.00184642
0.0508424 0.0018444
0.0512784 0.00177273
0.0494106 0.00177869
0.0494245 0.00176309
0.0419974 0.00288585
0.0509049 0.00175684
0.0469734 0.00185398
0.0528011 0.00176053
0.0515857 0.0018333
0.0505726 0.0026796
0.0462868 0.00175061
0.0537156 0.00211929
0.0500307 0.00183133
0.050452 0.00149491
0.0520704 0.00156871
0.0491346 0.00154288
0.0523389 0.00154271
0.0513559 0.00150712
0.0510807 0.00151116
0.0490981 0.00164811
0.0502413 0.00200617
0.0518925 0.00155635
0.0456585 0.00178422
0.0493852 0.00156337
0.0505586 0.00159271
0.0511584 0.00157424
0.0507611 0.00162317
0.0525593 0.00177374
0.0488963 0.00185785
0.0492919 0.00181094
0.0508778 0.00181756
0.053632 0.00217919
0.0513157 0.00218386
0.0498592 0.00174538
0.0523053 0.00180275
0.0497335 0.00183269
0.0473834 0.00188794
0.0490319 0.00183829
0.0505812 0.00181981
0.0498602 0.00181763
-nan -nan
