0.0357973 0.0236471
-0.0126563 0.0252477
0.0265756 0.0267004
0.0219142 0.0300058
0.00587148 0.033248
-0.013077 0.0175393
-0.00752734 0.019386
-nan -nan
-0.0261894 0.0230488
-nan -nan
-0.00164931 0.0231605
0.000269757 0.0232025
-0.00276079 0.0231394
0.0185458 0.0212497
0.0383897 0.0218406
0.0058201 0.017914
0.0164976 0.0185252
-0.0249267 0.0190989
-0.0100025 0.0178627
0.0242039 0.0196435
-0.0441413 0.019727
-0.00470946 0.0195396
0.013524 0.0187949
0.0139841 0.0260292
-0.0153016 0.0195811
-0.0122665 0.0187821
0.00868502 0.0183626
0.0310351 0.019465
0.045792 0.0361469
0.00362724 0.0197554
0.00578131 0.0240116
-0.0305217 0.0195131
0.0166596 0.0167736
0.021033 0.016553
-0.00729998 0.015822
-0.0284824 0.0154854
0.0141782 0.0154486
0.022965 0.0151247
-0.0113261 0.0187058
-0.031292 0.0198252
-0.00472762 0.0174385
0.0185159 0.0203888
0.0280186 0.019132
-0.00557703 0.0171793
-0.00127886 0.0167328
0.0171588 0.017077
0.0158204 0.0201271
0.0271317 0.0219642
-0.00955487 0.021449
-0.0277658 0.0212723
0.00301007 0.0245973
0.0348607 0.0268468
-0.00546498 0.0205668
0.017674 0.0213052
-0.0111256 0.021047
-0.0365198 0.023534
0.0564053 0.0190329
-0.0198138 0.024315
-0.0474578 0.0207007
-nan -nan
