11.8044 0.685124 -1.61278e-05 0.795972 103.046 75
0.576369 1.11267 -7.59139e-05 1.18302 68.172 75
2.24289 1.11222 -6.20735e-05 1.21861 67.7397 75
4.83243 1.08566 -6.85797e-05 1.20137 68.8148 75
-3.5642 0.814056 1.46637e-05 0.791631 104.464 75
-1.99246 0.968102 2.13148e-05 0.950679 87.554 75
0.675048 0.909227 6.36132e-05 0.905175 91.4147 75
-20.235 0.326667 -4.58916e-06 0.295728 278.954 75
