14.3347 0.589515 -1.17785e-05 0 58.7844 0.832674
-12.584 1.16341 -0.000208057 0 37.2493 0.817829
-0.769786 1.05718 -0.000131738 0 37.1792 1.03158
0 0 0 0 0 0
-14.8132 0.867505 -4.05968e-05 0 55.6117 0.598879
-21.6138 0.873812 -1.57626e-05 0 59.4864 0.509534
-15.4633 0.822711 -3.18096e-05 0 59.9264 0.562766
0 0 0 0 0 0
