24.0795 0.834679 -5.84708e-05 0 35.1137 1.51838
8.1482 1.22592 -0.000109185 0 29.2966 1.50085
15.8416 1.20138 -7.83726e-05 0 27.9219 1.76655
0 0 0 0 0 0
-63.1309 1.88474 -0.000569082 0 39.5712 0.26684
-31.5289 1.0834 4.24583e-05 0 53.5602 0.497007
-102.083 2.16179 -0.000522991 0 43.9213 -0.185412
0 0 0 0 0 0
