13.9014 0.892681 -1.6824e-05 0 39.9617 1.23988
3.26908 1.50163 -0.000160419 0 25.1416 1.62762
9.38001 0.612544 -5.3749e-06 0 58.9784 0.771268
0 0 0 0 0 0
-23.8576 1.0023 -5.89075e-05 0 51.3221 0.53442
0 0 0 0 0 0
-7.33579 0.713065 -4.01672e-06 0 63.2267 0.596788
-21.3895 0.8795 -5.11675e-05 0 57.9463 0.507409
