22.9215 0.739629 -2.39239e-05
22.9723 1.09898 -2.16446e-05
22.8102 1.09931 -2.06353e-05
23.3996 1.09111 -2.55954e-05
10.1767 0.869651 -1.90322e-05
-0.920319 1.13935 -4.5716e-05
13.1318 1.06454 9.0077e-06
-6.81241 0.429242 -1.75053e-05
