FG time = 3549.94	BG time = 605.041
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0	0
125	0.000845085	0
135	0.00253525	0
145	0.00253525	0
155	0.00619729	0
165	0.00450712	0.00165278
175	0.00619729	0
185	0.00338034	0
195	0.00788746	0.00165278
205	0.00619729	0
215	0.00816915	0
225	0.00704237	0
235	0.0123946	0
245	0.00619729	0
255	0.00704237	0
265	0.00309864	0.00165278
275	0.00450712	0
285	0.00507051	0
295	0.0056339	0
305	0.00478881	0
315	0.00309864	0
325	0.00366203	0
335	0.00394373	0
345	0.00591559	0
355	0.00253525	0.00165278
365	0.00169017	0
375	0.00394373	0
385	0.00225356	0
395	0.00225356	0
405	0.00140847	0
415	0.00197186	0
425	0.00309864	0
435	0.00112678	0
445	0.000845085	0
455	0.00197186	0
465	0.000845085	0
475	0.00197186	0
485	0.00225356	0
495	0.00112678	0
505	0.00112678	0
515	0.00112678	0
525	0.000845085	0
535	0.000281695	0.00165278
545	0.00140847	0
555	0	0
565	0.00056339	0
575	0.00112678	0
585	0.000845085	0
595	0.00056339	0
605	0.00056339	0
615	0	0
625	0.000281695	0
635	0.000281695	0
645	0.000845085	0
655	0	0.00165278
665	0.000281695	0.00165278
675	0	0
685	0.000281695	0
695	0	0
705	0.00056339	0
715	0.00056339	0
725	0.000281695	0
735	0.000281695	0
745	0.000281695	0
755	0	0
765	0	0
775	0	0
785	0	0
795	0.000281695	0
805	0	0
815	0.000281695	0
825	0	0
835	0	0.00165278
845	0.000281695	0
855	0	0
865	0.000281695	0.00165278
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0.000281695	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0.000281695	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0.000281695	0
1085	0	0
1095	0	0
1105	0	0
1115	0.000281695	0
1125	0.000281695	0
1135	0	0
1145	0	0
1155	0.000281695	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
