FG time = 2010.55	BG time = 184.879
5	0	0
15	0	0
25	0	0
35	0.000497377	0
45	0.00198951	0.00540893
55	0.0179056	0.00540893
65	0.0656538	0.0162268
75	0.106936	0
85	0.134292	0.00540893
95	0.160156	0.0162268
105	0.177066	0.0270447
115	0.184527	0
125	0.178559	0.0162268
135	0.19348	0.0162268
145	0.191988	0.00540893
155	0.203427	0.0108179
165	0.205914	0.00540893
175	0.208401	0
185	0.220836	0.0108179
195	0.212878	0
205	0.206909	0
215	0.204422	0.0108179
225	0.217354	0
235	0.218846	0
245	0.226804	0
255	0.217851	0.0108179
265	0.21238	0
275	0.220836	0
285	0.202433	0.00540893
295	0.217851	0
305	0.206412	0.00540893
315	0.217354	0.0216357
325	0.207406	0
335	0.196464	0
345	0.218349	0
355	0.191988	0
365	0.206412	0
375	0.190993	0.00540893
385	0.179056	0
395	0.181543	0.00540893
405	0.186019	0
415	0.174082	0
425	0.169108	0
435	0.152197	0
445	0.163637	0
455	0.145234	0
465	0.146726	0.00540893
475	0.137774	0
485	0.120863	0.00540893
495	0.135287	0
505	0.122852	0
515	0.100968	0.00540893
525	0.109423	0.00540893
535	0.107434	0
545	0.0915175	0.00540893
555	0.0945017	0
565	0.0865437	0
575	0.079083	0
585	0.0805751	0
595	0.0810725	0
605	0.0641617	0
615	0.0576958	0.00540893
625	0.0472509	0
635	0.0432718	0
645	0.0477482	0.00540893
655	0.0402876	0.00540893
665	0.0308374	0
675	0.0397902	0
685	0.0268584	0.00540893
695	0.0218846	0
705	0.0233767	0.00540893
715	0.0164135	0
725	0.0149213	0.00540893
735	0.0134292	0.0108179
745	0.0134292	0
755	0.0109423	0
765	0.00845542	0.0108179
775	0.00596853	0.00540893
785	0.00547115	0.00540893
795	0.0044764	0
805	0.00198951	0
815	0.000497377	0.00540893
825	0.00348164	0
835	0.00248689	0
845	0.00248689	0
855	0.000994755	0.00540893
865	0.00198951	0
875	0.00248689	0
885	0.00198951	0
895	0.00149213	0.00540893
905	0.00198951	0
915	0.000994755	0
925	0.00248689	0
935	0.000497377	0.00540893
945	0.00198951	0
955	0.000497377	0
965	0.000497377	0.00540893
975	0.00149213	0.00540893
985	0.000994755	0
995	0.000497377	0
1005	0.00298426	0.00540893
1015	0.00149213	0
1025	0.000497377	0.00540893
1035	0.000497377	0
1045	0.000497377	0
1055	0.000994755	0
1065	0.00198951	0.00540893
1075	0.000497377	0
1085	0.000994755	0.0108179
1095	0.00248689	0
1105	0.000994755	0.00540893
1115	0.000994755	0
1125	0.00198951	0.0108179
1135	0.000994755	0.00540893
1145	0.00149213	0
1155	0	0
1165	0.00149213	0
1175	0.000994755	0
1185	0.000497377	0.00540893
1195	0.000497377	0.00540893
