FG time = 2830	BG time = 305.527
5	0	0
15	0	0
25	0	0
35	0.000706713	0
45	0.00318021	0
55	0.0183745	0
65	0.0628975	0
75	0.121201	0.00327303
85	0.139576	0.0130921
95	0.15901	0.0163651
105	0.169258	0
115	0.168904	0.00654606
125	0.196113	0.00654606
135	0.186926	0
145	0.178798	0
155	0.192579	0
165	0.20848	0
175	0.207067	0.00327303
185	0.210601	0.00327303
195	0.20848	0
205	0.226855	0
215	0.224028	0
225	0.200707	0
235	0.219434	0
245	0.207067	0
255	0.202473	0.00327303
265	0.215547	0.00327303
275	0.212014	0
285	0.20848	0
295	0.20318	0
305	0.210954	0
315	0.204947	0
325	0.214487	0
335	0.193286	0.00327303
345	0.176678	0.00327303
355	0.178798	0
365	0.178445	0
375	0.192933	0.00327303
385	0.176678	0
395	0.168198	0
405	0.181625	0
415	0.15477	0
425	0.171025	0
435	0.163957	0
445	0.15159	0.00327303
455	0.149823	0
465	0.139222	0
475	0.127208	0
485	0.127915	0
495	0.113781	0.00327303
505	0.116254	0
515	0.120141	0.00327303
525	0.106714	0
535	0.102827	0
545	0.0989398	0
555	0.0869257	0
565	0.0826854	0
575	0.076325	0
585	0.0731448	0.00327303
595	0.066431	0.00327303
605	0.0625441	0
615	0.0632508	0
625	0.0491166	0
635	0.045583	0
645	0.0438162	0
655	0.0420494	0.00327303
665	0.0293286	0
675	0.025795	0.00654606
685	0.0236749	0
695	0.0215547	0
705	0.020848	0
715	0.0166078	0.00327303
725	0.0134275	0
735	0.0109541	0
745	0.0123675	0.00654606
755	0.00424028	0
765	0.00600706	0
775	0.00706713	0
785	0.00459364	0
795	0.00318021	0
805	0.00318021	0
815	0.0024735	0
825	0.00176678	0
835	0.00176678	0
845	0.00282685	0.00327303
855	0.00212014	0.00327303
865	0.00106007	0
875	0.00141343	0
885	0.000706713	0.00327303
895	0.00106007	0.00327303
905	0.000353357	0
915	0.000706713	0
925	0.00106007	0
935	0.000706713	0
945	0.000353357	0
955	0.00106007	0
965	0.000353357	0
975	0.000706713	0
985	0.00141343	0.00654606
995	0.00106007	0
1005	0.000706713	0
1015	0.000353357	0
1025	0.00141343	0
1035	0.00141343	0
1045	0.000706713	0.00327303
1055	0.00106007	0.00327303
1065	0.000706713	0
1075	0.00106007	0
1085	0.000706713	0
1095	0.00141343	0.00327303
1105	0.000706713	0
1115	0.00141343	0
1125	0.000353357	0
1135	0.000706713	0
1145	0.000706713	0
1155	0.000353357	0
1165	0.000706713	0
1175	0.0024735	0
1185	0.000353357	0
1195	0.00106007	0
