FG time = 3337	BG time = 614.003
5	0	0
15	0	0
25	0	0
35	0	0
45	0.00209769	0
55	0.0101888	0
65	0.0284687	0
75	0.050944	0
85	0.0605334	0
95	0.0599341	0
105	0.0665268	0
115	0.0698232	0
125	0.0689242	0
135	0.0821097	0
145	0.0869044	0
155	0.0812107	0
165	0.0937968	0
175	0.0806113	0
185	0.083608	0
195	0.0913995	0
205	0.0910998	0
215	0.0902008	0
225	0.0958945	0
235	0.0985916	0
245	0.0878034	0
255	0.0845071	0
265	0.0893018	0
275	0.0925982	0
285	0.0958945	0
295	0.0869044	0
305	0.0884028	0
315	0.0949955	0
325	0.0922985	0
335	0.0893018	0
345	0.0937968	0
355	0.0812107	0
365	0.078214	0
375	0.080911	0
385	0.0860054	0
395	0.0758166	0
405	0.0671262	0
415	0.0680252	0
425	0.0722206	0
435	0.0611328	0
445	0.0668265	0
455	0.0614324	0
465	0.056338	0
475	0.0605334	0
485	0.053641	0
495	0.0530417	0
505	0.0560384	0
515	0.0506443	0
525	0.0446509	0
535	0.0413545	0
545	0.0383578	0
555	0.0362601	0
565	0.0332634	0
575	0.0314654	0
585	0.0296674	0
595	0.0308661	0
605	0.0209769	0
615	0.024573	0
625	0.0158825	0
635	0.0179802	0
645	0.0191789	0
655	0.0140845	0
665	0.0113875	0
675	0.00988912	0
685	0.00928978	0
695	0.00779143	0
705	0.00629308	0
715	0.00569374	0
725	0.00269703	0
735	0.00479473	0
745	0.00179802	0
755	0.00329637	0
765	0.00179802	0
775	0.00029967	0
785	0.00149835	0
795	0.000899011	0
805	0.00029967	0
815	0	0
825	0.000599341	0
835	0	0
845	0	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0.00029967	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
