FG time = 2833.1	BG time = 614.072
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0.00162847
65	0.000705941	0
75	0.000352971	0
85	0.00141188	0
95	0.00317674	0
105	0.00247079	0.00162847
115	0.00141188	0
125	0.00635347	0.00162847
135	0.00423565	0.00162847
145	0.00423565	0
155	0.00670644	0
165	0.0060005	0
175	0.00458862	0.00162847
185	0.00564753	0
195	0.00317674	0.00488542
205	0.00494159	0.00325695
215	0.00423565	0
225	0.00388268	0
235	0.00494159	0
245	0.00458862	0
255	0.00388268	0
265	0.00458862	0
275	0.00529456	0.00162847
285	0.00388268	0
295	0.00458862	0
305	0.00247079	0
315	0.00423565	0
325	0.00211782	0
335	0.00211782	0
345	0.00317674	0.00325695
355	0.00352971	0
365	0.00317674	0
375	0.00282377	0.00162847
385	0.00247079	0
395	0.00317674	0
405	0.00352971	0
415	0.00317674	0
425	0.00176485	0
435	0.00317674	0
445	0.00247079	0.00162847
455	0.00317674	0
465	0.00141188	0.00162847
475	0.00176485	0
485	0.00141188	0
495	0.00211782	0
505	0.00141188	0.00162847
515	0.00105891	0
525	0.00211782	0.00162847
535	0.000705941	0
545	0.000705941	0
555	0.000352971	0
565	0.000352971	0
575	0.000705941	0.00162847
585	0.000352971	0
595	0.00105891	0
605	0	0
615	0.000705941	0
625	0.000352971	0
635	0.00105891	0
645	0	0
655	0.000705941	0
665	0.000352971	0
675	0.000705941	0
685	0	0
695	0.000705941	0
705	0.000352971	0
715	0	0
725	0	0
735	0.000352971	0
745	0.000352971	0
755	0	0
765	0.000352971	0
775	0	0
785	0	0
795	0	0
805	0	0
815	0	0
825	0.000352971	0
835	0	0
845	0	0
855	0	0
865	0	0
875	0	0
885	0.000352971	0
895	0.000352971	0
905	0	0
915	0.000352971	0
925	0	0
935	0.000352971	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0.000352971	0
1055	0	0
1065	0.000352971	0.00162847
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0.000352971	0
1155	0	0.00162847
1165	0	0
1175	0	0
1185	0	0
1195	0	0
