FG time = 3319	BG time = 734.726
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0.00542333	0
65	0.0313348	0
75	0.0837603	0
85	0.103646	0
95	0.129859	0
105	0.137391	0
115	0.147032	0
125	0.161796	0
135	0.1627	0
145	0.167521	0
155	0.175957	0
165	0.166014	0
175	0.190118	0
185	0.197048	0
195	0.197349	0
205	0.191925	0
215	0.199458	0
225	0.208497	0
235	0.215125	0
245	0.201266	0
255	0.196144	0
265	0.224164	0
275	0.184393	0
285	0.204881	0
295	0.195541	0
305	0.201868	0
315	0.19524	0
325	0.194035	0
335	0.206388	0
345	0.189515	0
355	0.186502	0
365	0.180476	0
375	0.177162	0
385	0.180778	0
395	0.159988	0
405	0.16511	0
415	0.163905	0
425	0.151853	0
435	0.146129	0
445	0.143116	0
455	0.142814	0
465	0.1395	0
475	0.129256	0
485	0.134679	0
495	0.124435	0
505	0.126544	0
515	0.116903	0
525	0.10696	0
535	0.0958121	0
545	0.0873758	0
555	0.0843629	0
565	0.0840616	0
575	0.0747214	0
585	0.0635734	0
595	0.0699006	0
605	0.062067	0
615	0.0521242	0
625	0.0463996	0
635	0.0476048	0
645	0.0415788	0
655	0.0367581	0
665	0.0259114	0
675	0.0271166	0
685	0.029527	0
695	0.0274179	0
705	0.0195842	0
715	0.0195842	0
725	0.0138596	0
735	0.0141609	0
745	0.0102441	0
755	0.00843629	0
765	0.00542333	0
775	0.00632721	0
785	0.00602592	0
795	0.00361555	0
805	0.00210907	0
815	0.00180778	0
825	0.00241037	0
835	0.00150648	0
845	0.000602592	0
855	0	0
865	0.000301296	0
875	0.000301296	0
885	0.000602592	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
