FG time = 2598.32	BG time = 494.56
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0.00115459	0
115	0.00153946	0
125	0.00346378	0
135	0.00307891	0
145	0.00500323	0
155	0.00577296	0.004044
165	0.00769728	0.002022
175	0.00654269	0
185	0.00808215	0.002022
195	0.00461837	0.004044
205	0.00846701	0
215	0.00654269	0
225	0.00615783	0
235	0.00423351	0
245	0.0096216	0
255	0.00808215	0
265	0.00307891	0
275	0.00692755	0
285	0.00115459	0
295	0.00500323	0
305	0.00500323	0
315	0.00577296	0
325	0.00230918	0
335	0.00346378	0
345	0.00346378	0
355	0.00346378	0.002022
365	0.00269405	0
375	0.00346378	0
385	0.00115459	0
395	0.00153946	0
405	0.00230918	0
415	0.00153946	0
425	0.00346378	0.004044
435	0.00307891	0
445	0.00230918	0
455	0.00115459	0
465	0.00269405	0
475	0.00115459	0
485	0.00115459	0
495	0.00115459	0
505	0.000769728	0
515	0.00153946	0.002022
525	0.000769728	0
535	0.000384864	0
545	0.00115459	0
555	0.000384864	0
565	0.000384864	0
575	0	0
585	0.000769728	0
595	0.000384864	0.002022
605	0.00153946	0
615	0.000384864	0
625	0.00115459	0
635	0.000769728	0
645	0.00115459	0
655	0.000384864	0
665	0	0
675	0	0
685	0	0
695	0	0
705	0	0
715	0	0
725	0	0
735	0.00115459	0.002022
745	0	0
755	0	0
765	0	0.002022
775	0.000384864	0
785	0.00115459	0
795	0	0
805	0.000384864	0
815	0.000384864	0
825	0.000384864	0
835	0	0
845	0.000769728	0
855	0.000384864	0.002022
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0.000384864	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0.000384864	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0.000384864	0
1055	0	0
1065	0	0
1075	0.000384864	0
1085	0	0
1095	0	0
1105	0	0
1115	0.000769728	0
1125	0.00115459	0
1135	0	0
1145	0	0
1155	0.000384864	0
1165	0	0
1175	0.000384864	0
1185	0	0
1195	0	0
