FG time = 3159.15	BG time = 613.843
5	0	0
15	0	0
25	0.000316541	0
35	0.000949623	0
45	0.00443158	0
55	0.0167767	0
65	0.0427331	0
75	0.0785022	0
85	0.120919	0
95	0.120602	0
105	0.132947	0
115	0.140861	0
125	0.145925	0
135	0.162069	0
145	0.160486	0
155	0.17663	0
165	0.16745	0
175	0.169666	0
185	0.178213	0
195	0.18391	0
205	0.186126	0
215	0.181062	0
225	0.17568	0
235	0.189292	0
245	0.17758	0
255	0.190241	0
265	0.158271	0
275	0.185177	0
285	0.168716	0
295	0.171565	0
305	0.18581	0
315	0.168083	0
325	0.171249	0
335	0.163652	0
345	0.170932	0
355	0.160803	0
365	0.169983	0
375	0.164601	0
385	0.144026	0
395	0.16017	0
405	0.157321	0
415	0.14181	0
425	0.147508	0
435	0.140228	0
445	0.139595	0
455	0.130731	0
465	0.125667	0
475	0.120286	0
485	0.106991	0
495	0.100027	0
505	0.107941	0
515	0.0971781	0
525	0.0845165	0
535	0.084833	0
545	0.0867323	0
555	0.0734375	0
565	0.0604594	0
575	0.0601428	0
585	0.0607759	0
595	0.0591932	0
605	0.0557112	0
615	0.0427331	0
625	0.0408338	0
635	0.038618	0
645	0.0313376	0
655	0.0294383	0
665	0.0281722	0
675	0.0281722	0
685	0.0253233	0
695	0.0174098	0
705	0.015194	0
715	0.0113955	0
725	0.011712	0
735	0.00886315	0
745	0.0053812	0
755	0.00728045	0
765	0.00506466	0
775	0.00443158	0
785	0.00189925	0
795	0.00158271	0
805	0.000949623	0
815	0.000949623	0
825	0	0
835	0	0
845	0.000633082	0
855	0.000316541	0
865	0	0
875	0.000316541	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
