FG time = 3319	BG time = 734.726
5	0	0
15	0	0
25	0	0
35	0	0
45	0.00120518	0.0027221
55	0.0105454	0.0027221
65	0.0397711	0.00952736
75	0.0973186	0.00544421
85	0.145526	0.00136105
95	0.150648	0.00544421
105	0.164809	0.00544421
115	0.160892	0.00680526
125	0.166918	0
135	0.170835	0.00408316
145	0.1859	0.00680526
155	0.165411	0.00136105
165	0.196445	0.00680526
175	0.197349	0.0027221
185	0.203977	0.0027221
195	0.188611	0.00544421
205	0.197048	0
215	0.20699	0
225	0.199759	0.0027221
235	0.194336	0.00408316
245	0.192528	0.0027221
255	0.189214	0
265	0.183188	0.0027221
275	0.193432	0.00136105
285	0.191925	0.0027221
295	0.193733	0.00136105
305	0.179874	0.00136105
315	0.171437	0.00408316
325	0.186201	0.00408316
335	0.164508	0.00136105
345	0.166315	0.00136105
355	0.172643	0.0027221
365	0.167822	0
375	0.151853	0.0027221
385	0.143417	0.00136105
395	0.140404	0
405	0.147032	0.0027221
415	0.159687	0
425	0.128051	0
435	0.122929	0.0027221
445	0.141308	0.00136105
455	0.122326	0.00136105
465	0.108467	0
475	0.112685	0
485	0.112082	0
495	0.106659	0.0027221
505	0.100332	0.00136105
515	0.0897862	0.0027221
525	0.0934017	0
535	0.0807473	0.0027221
545	0.0759266	0.00136105
555	0.0786382	0
565	0.0632721	0.00136105
575	0.0644773	0.00136105
585	0.0611631	0.00136105
595	0.0554384	0.0027221
605	0.0533294	0.00544421
615	0.0451944	0
625	0.0403737	0.0027221
635	0.0355529	0.0027221
645	0.0358542	0
655	0.0319374	0.00544421
665	0.0259114	0.00136105
675	0.0283218	0
685	0.024405	0.0027221
695	0.0198855	0
705	0.0177765	0.00136105
715	0.0174752	0.00136105
725	0.0129557	0.00136105
735	0.0105454	0.0027221
745	0.00692981	0.00136105
755	0.00813499	0.00408316
765	0.00602592	0.0027221
775	0.00662851	0.00136105
785	0.00482073	0
795	0.00301296	0
805	0.00421814	0.0027221
815	0.00210907	0.00136105
825	0.00180778	0.00136105
835	0.00512203	0
845	0.00180778	0.0027221
855	0.00210907	0.00136105
865	0.00241037	0.00136105
875	0.000903888	0.00136105
885	0.000903888	0.0027221
895	0.00120518	0
905	0.00210907	0.00408316
915	0.000903888	0
925	0.00241037	0.00136105
935	0.00271166	0.00136105
945	0.00150648	0.00408316
955	0.00120518	0
965	0.00150648	0
975	0.000301296	0.00136105
985	0.000602592	0.0027221
995	0.000602592	0
1005	0.000903888	0.00136105
1015	0.00210907	0.00136105
1025	0.00180778	0
1035	0.000903888	0
1045	0.000602592	0
1055	0.00150648	0
1065	0.00120518	0.00136105
1075	0.00120518	0
1085	0.000301296	0.00136105
1095	0.00210907	0
1105	0.00210907	0
1115	0.000602592	0
1125	0.000301296	0.0027221
1135	0.00150648	0.00136105
1145	0.000903888	0.00136105
1155	0.00210907	0.00136105
1165	0.00180778	0
1175	0.00120518	0
1185	0.00150648	0.00136105
1195	0.00120518	0
