FG time = 2830	BG time = 305.527
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0	0
125	0	0
135	0.000353357	0
145	0.000706713	0
155	0.00282685	0
165	0.00141343	0
175	0.00353357	0
185	0.00353357	0
195	0.00388692	0
205	0.00671377	0
215	0.0056537	0
225	0.00706713	0
235	0.00388692	0
245	0.00636042	0
255	0.00530035	0
265	0.00671377	0
275	0.0056537	0
285	0.00848056	0
295	0.0106007	0
305	0.0102473	0
315	0.0056537	0
325	0.00918727	0
335	0.00883391	0
345	0.0109541	0
355	0.00883391	0
365	0.00848056	0
375	0.0081272	0
385	0.00883391	0
395	0.00706713	0
405	0.00600706	0
415	0.00494699	0
425	0.00636042	0
435	0.00459364	0
445	0.00954063	0
455	0.00530035	0
465	0.00530035	0
475	0.00530035	0
485	0.00459364	0.00327303
495	0.00424028	0
505	0.00494699	0
515	0.00459364	0
525	0.00459364	0
535	0.00530035	0
545	0.00494699	0
555	0.00388692	0
565	0.00424028	0
575	0.00530035	0
585	0.0024735	0
595	0.00353357	0
605	0.00282685	0.00327303
615	0.00282685	0
625	0.00106007	0
635	0.00141343	0
645	0.0024735	0
655	0.00176678	0.00327303
665	0.00353357	0
675	0.00106007	0.00327303
685	0.00106007	0
695	0.000706713	0.00327303
705	0.00141343	0
715	0.00141343	0
725	0.00106007	0
735	0	0
745	0.000353357	0
755	0.000353357	0
765	0.00106007	0
775	0	0
785	0.000706713	0
795	0.00106007	0.00327303
805	0.000353357	0
815	0.000706713	0
825	0.000353357	0
835	0.000706713	0
845	0	0
855	0.00106007	0
865	0.000706713	0
875	0.000353357	0.00981909
885	0.00106007	0
895	0.00141343	0.00327303
905	0.000353357	0
915	0.000706713	0
925	0.000353357	0
935	0.000353357	0
945	0	0
955	0.000706713	0
965	0	0
975	0.000706713	0
985	0.000706713	0
995	0.000353357	0.00654606
1005	0.00106007	0
1015	0.000353357	0
1025	0.000353357	0.00327303
1035	0.000353357	0
1045	0	0
1055	0	0
1065	0.000353357	0
1075	0.000706713	0
1085	0	0.00327303
1095	0.000353357	0
1105	0	0.00327303
1115	0.000706713	0
1125	0.00212014	0
1135	0.000353357	0
1145	0.000706713	0
1155	0.000706713	0.00327303
1165	0	0.00327303
1175	0.000353357	0
1185	0.000706713	0
1195	0.000706713	0
