FG time = 3424.07	BG time = 426.283
5	0	0
15	0	0
25	0.00029205	0
35	0.0029205	0
45	0.0163548	0
55	0.0636669	0
65	0.158875	0
75	0.228675	0
85	0.286209	0
95	0.311325	0
105	0.323299	0
115	0.349876	0
125	0.363018	0
135	0.363894	0
145	0.38609	0
155	0.396312	0
165	0.385506	0
175	0.410622	0
185	0.434862	0
195	0.435446	0
205	0.427853	0
215	0.42318	0
225	0.436907	0
235	0.416171	0
245	0.436323	0
255	0.424641	0
265	0.43019	0
275	0.44304	0
285	0.422888	0
295	0.411206	0
305	0.422596	0
315	0.443916	0
325	0.420844	0
335	0.413543	0
345	0.392223	0
355	0.393391	0
365	0.389303	0
375	0.38755	0
385	0.379373	0
395	0.377621	0
405	0.342283	0
415	0.351044	0
425	0.33907	0
435	0.340822	0
445	0.312785	0
455	0.300519	0
465	0.296723	0
475	0.275403	0
485	0.268686	0
495	0.263429	0
505	0.240941	0
515	0.22517	0
525	0.231304	0
535	0.205603	0
545	0.19655	0
555	0.175814	0
565	0.167053	0
575	0.152158	0
585	0.156539	0
595	0.137263	0
605	0.128794	0
615	0.125289	0
625	0.104262	0
635	0.102217	0
645	0.0814819	0
655	0.0715522	0
665	0.0715522	0
675	0.0598702	0
685	0.0551974	0
695	0.0429313	0
705	0.0344619	0
715	0.0338778	0
725	0.0251163	0
735	0.0201514	0
745	0.0163548	0
755	0.0113899	0
765	0.0093456	0
775	0.00438075	0
785	0.0035046	0
795	0.00496485	0
805	0.00087615	0
815	0.0023364	0
825	0.0011682	0
835	0.00029205	0
845	0.0005841	0
855	0	0
865	0.00029205	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
