FG time = 3019	BG time = 615.128
5	0	0
15	0	0
25	0	0
35	0	0
45	0.000331236	0
55	0.0119245	0.00325135
65	0.0443856	0.00650271
75	0.0847963	0.0130054
85	0.118582	0.0162568
95	0.136469	0.00812839
105	0.13415	0.0130054
115	0.144419	0.00162568
125	0.135475	0.00487703
135	0.140113	0
145	0.145081	0.00162568
155	0.145744	0.00325135
165	0.13415	0.00325135
175	0.151375	0.00650271
185	0.151043	0
195	0.144419	0.00325135
205	0.161974	0.00162568
215	0.140113	0.00162568
225	0.149387	0.00162568
235	0.145412	0.00325135
245	0.147069	0
255	0.153031	0.00325135
265	0.156343	0.00162568
275	0.146075	0
285	0.141769	0.00325135
295	0.144087	0
305	0.134813	0
315	0.150712	0.00325135
325	0.129513	0
335	0.130507	0
345	0.141106	0.00162568
355	0.13415	0
365	0.118251	0.00162568
375	0.123551	0.00325135
385	0.126201	0.00487703
395	0.127857	0.00487703
405	0.118914	0
415	0.102021	0.00487703
425	0.102352	0.00650271
435	0.106658	0
445	0.114276	0.00325135
455	0.101358	0
465	0.0804902	0.00162568
475	0.0924147	0
485	0.0887711	0
495	0.0788341	0.00325135
505	0.0768467	0
515	0.0761842	0.00162568
525	0.074528	0
535	0.0645909	0
545	0.0682345	0.00162568
555	0.0629348	0
565	0.0559788	0
575	0.0586287	0
585	0.0440543	0
595	0.0467042	0.00162568
605	0.0453793	0.00162568
615	0.0397483	0.00162568
625	0.0324611	0
635	0.0301424	0
645	0.0301424	0
655	0.028155	0
665	0.0278238	0
675	0.0188804	0
685	0.0165618	0
695	0.0158993	0.00162568
705	0.0109308	0
715	0.0122557	0.00162568
725	0.00728718	0
735	0.00828089	0.00162568
745	0.00397483	0
755	0.005631	0.00162568
765	0.00331236	0
775	0.00331236	0.00162568
785	0.00264988	0.00325135
795	0.00331236	0
805	0.00264988	0
815	0.00198741	0
825	0.00264988	0
835	0.00165618	0
845	0.00198741	0.00162568
855	0.00264988	0
865	0.000662471	0.00325135
875	0.000662471	0.00162568
885	0.00132494	0
895	0.000662471	0
905	0.00132494	0
915	0.00165618	0
925	0.00165618	0
935	0.00132494	0.00325135
945	0.00132494	0
955	0.00132494	0
965	0.00132494	0.00162568
975	0.00198741	0
985	0	0.00162568
995	0.000331236	0
1005	0.00132494	0.00162568
1015	0.00132494	0
1025	0.00231865	0.00162568
1035	0.000662471	0
1045	0.000331236	0.00162568
1055	0.00198741	0
1065	0.000331236	0.00162568
1075	0.00198741	0
1085	0.000662471	0
1095	0.00132494	0
1105	0.000662471	0
1115	0.000993707	0
1125	0.000331236	0.00162568
1135	0.00132494	0
1145	0.000331236	0.00162568
1155	0.00165618	0.00162568
1165	0.00132494	0
1175	0.000331236	0.00162568
1185	0.000993707	0.00162568
1195	0.000331236	0
