FG time = 2269	BG time = 726.096
5	0	0
15	0	0
25	0	0
35	0	0
45	0.000440724	0
55	0.00528868	0.00137723
65	0.0282063	0.00550891
75	0.101807	0.00688614
85	0.134861	0.012395
95	0.170119	0.00964059
105	0.183782	0.00688614
115	0.202733	0.00826337
125	0.231821	0.00137723
135	0.228736	0.00550891
145	0.257823	0.00550891
155	0.242398	0.00413168
165	0.24989	0.00826337
175	0.256942	0.00688614
185	0.267519	0.00413168
195	0.276774	0.00550891
205	0.269282	0.00275446
215	0.256942	0
225	0.266638	0.00413168
235	0.29264	0.00413168
245	0.275452	0
255	0.26179	0.00413168
265	0.271045	0.00688614
275	0.24989	0.00275446
285	0.282504	0.00413168
295	0.257823	0
305	0.253857	0.00275446
315	0.25562	0.00413168
325	0.243279	0.00964059
335	0.227413	0.00137723
345	0.25562	0.00275446
355	0.226973	0.00137723
365	0.232261	0.00275446
375	0.227413	0.00137723
385	0.215955	0
395	0.219921	0
405	0.21948	0.00275446
415	0.211988	0
425	0.197003	0.00413168
435	0.200529	0.00275446
445	0.185985	0.00275446
455	0.180256	0.00275446
465	0.175849	0.00550891
475	0.174086	0.00413168
485	0.146761	0
495	0.143235	0.00413168
505	0.134421	0.00275446
515	0.146761	0.00137723
525	0.134421	0.00275446
535	0.119877	0.00137723
545	0.105774	0.00137723
555	0.111944	0
565	0.100926	0.00275446
575	0.100044	0.00137723
585	0.0868225	0
595	0.082856	0.00275446
605	0.0753637	0.00275446
615	0.0647864	0
625	0.0687529	0.00413168
635	0.0608198	0.00137723
645	0.0550904	0
655	0.0458352	0.00275446
665	0.0436316	0.00275446
675	0.0312914	0.00137723
685	0.028647	0.00550891
695	0.0277656	0.00137723
705	0.0251212	0
715	0.0229176	0.00275446
725	0.0189511	0.00137723
735	0.0171882	0.00137723
745	0.0154253	0.00137723
755	0.0132217	0.00413168
765	0.0105774	0.00275446
775	0.00881447	0.00137723
785	0.00661085	0.00413168
795	0.00396651	0.00275446
805	0.00484796	0
815	0.00352579	0.00137723
825	0.00220362	0.00137723
835	0.00484796	0.00137723
845	0.00176289	0.00275446
855	0.00396651	0
865	0.000881447	0
875	0.00352579	0.00137723
885	0.00220362	0.00413168
895	0.00264434	0
905	0.00264434	0
915	0.00132217	0.00275446
925	0.00132217	0
935	0.00176289	0.00275446
945	0.00396651	0
955	0.00132217	0.00275446
965	0.00132217	0.00413168
975	0.00352579	0
985	0.00220362	0.00275446
995	0.00220362	0
1005	0.00176289	0.00275446
1015	0.00308506	0.00413168
1025	0.000881447	0.00275446
1035	0.00176289	0.00137723
1045	0.000440724	0.00137723
1055	0.00264434	0.00275446
1065	0.000881447	0
1075	0.00132217	0.00137723
1085	0.00396651	0.00275446
1095	0.00176289	0.00413168
1105	0.00220362	0.00137723
1115	0.00132217	0.00137723
1125	0.00220362	0.00137723
1135	0.00352579	0.00137723
1145	0.00264434	0.00137723
1155	0.00176289	0
1165	0.00220362	0.00137723
1175	0.00176289	0.00275446
1185	0.00132217	0
1195	0.00176289	0
