FG time = 3171	BG time = 485.858
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0	0
125	0	0
135	0.000315358	0
145	0.00157679	0
155	0.000946073	0
165	0.00283822	0
175	0.0022075	0
185	0.00189215	0.00205821
195	0.00409965	0
205	0.00630716	0
215	0.00504572	0
225	0.00536108	0
235	0.00441501	0.00205821
245	0.00378429	0
255	0.0059918	0
265	0.0100914	0
275	0.00441501	0
285	0.0110375	0
295	0.00536108	0
305	0.00567644	0.00205821
315	0.00914538	0
325	0.00725323	0
335	0.00788395	0
345	0.00788395	0
355	0.00788395	0.00205821
365	0.00536108	0
375	0.00693787	0.00411643
385	0.00788395	0
395	0.0059918	0
405	0.00409965	0
415	0.00693787	0.00205821
425	0.0081993	0
435	0.00441501	0
445	0.00504572	0.00205821
455	0.00252286	0
465	0.00536108	0
475	0.00725323	0
485	0.00630716	0
495	0.00315358	0
505	0.00441501	0
515	0.00346894	0
525	0.00252286	0
535	0.00536108	0
545	0.00378429	0
555	0.00441501	0.00411643
565	0.00567644	0.00205821
575	0.00189215	0
585	0.00315358	0
595	0.0022075	0
605	0.0022075	0.00205821
615	0.00126143	0
625	0.00157679	0
635	0.00189215	0
645	0.00157679	0
655	0.00126143	0
665	0.00126143	0
675	0.00157679	0
685	0.0022075	0
695	0.000315358	0
705	0.000946073	0
715	0.00126143	0
725	0.000630716	0.00205821
735	0.000630716	0
745	0.000946073	0
755	0.000315358	0
765	0	0
775	0.000946073	0
785	0	0
795	0.000946073	0
805	0.000315358	0
815	0.000630716	0
825	0	0
835	0.000946073	0.00205821
845	0.000315358	0
855	0.000630716	0
865	0	0
875	0.000630716	0
885	0.000630716	0
895	0.00157679	0
905	0.000946073	0
915	0	0
925	0.00126143	0.00411643
935	0	0
945	0.000315358	0
955	0.000315358	0
965	0.000946073	0
975	0.000630716	0
985	0.00126143	0
995	0.000315358	0
1005	0.000315358	0.00205821
1015	0.000946073	0
1025	0.000630716	0.00205821
1035	0.000630716	0.00205821
1045	0.000315358	0
1055	0.000630716	0
1065	0.000315358	0.00205821
1075	0.000315358	0
1085	0.000946073	0
1095	0	0.00205821
1105	0.00126143	0
1115	0.00126143	0.00411643
1125	0.000630716	0.00205821
1135	0	0
1145	0.000946073	0
1155	0	0
1165	0	0
1175	0.000630716	0.00411643
1185	0	0
1195	0.000630716	0
