FG time = 1508.48	BG time = 366.418
5	0	0
15	0	0
25	0	0
35	0	0
45	0.00198876	0
55	0.00729212	0
65	0.0384494	0.00818738
75	0.091483	0.0191039
85	0.152472	0.00545825
95	0.148494	0.0163748
105	0.179651	0.0136456
115	0.186944	0.00545825
125	0.182303	0.00272913
135	0.215449	0
145	0.223404	0.00272913
155	0.206831	0.00545825
165	0.221415	0.00545825
175	0.246606	0.00272913
185	0.239314	0.00272913
195	0.230033	0.00272913
205	0.24064	0.00272913
215	0.239314	0
225	0.244618	0
235	0.223404	0.00545825
245	0.263179	0
255	0.248595	0.00545825
265	0.244618	0
275	0.244618	0
285	0.226719	0.00545825
295	0.231359	0.00272913
305	0.232685	0
315	0.217438	0.00545825
325	0.239314	0.00818738
335	0.203517	0
345	0.217438	0.00272913
355	0.212135	0.00272913
365	0.204842	0.00545825
375	0.188932	0
385	0.204179	0
395	0.194899	0.00272913
405	0.192247	0
415	0.186281	0
425	0.170371	0
435	0.172359	0
445	0.171696	0
455	0.139213	0.00272913
465	0.164404	0.00272913
475	0.144517	0
485	0.153135	0.00272913
495	0.134573	0
505	0.130595	0.00272913
515	0.12264	0
525	0.113359	0
535	0.118663	0
545	0.124629	0.00272913
555	0.100101	0.00272913
565	0.0954605	0.00272913
575	0.0894942	0
585	0.0808763	0
595	0.082865	0
605	0.0928088	0.00545825
615	0.0629774	0
625	0.0543595	0
635	0.0616516	0.00818738
645	0.0397752	0
655	0.0490561	0.00545825
665	0.041764	0.00272913
675	0.0391123	0.00272913
685	0.033146	0.00272913
695	0.0304943	0
705	0.0205505	0.00545825
715	0.0159101	0.00272913
725	0.0185618	0.00545825
735	0.0159101	0.00818738
745	0.0152472	0.00272913
755	0.0125955	0
765	0.0178988	0.00545825
775	0.0112696	0.00272913
785	0.00596628	0.00272913
795	0.00596628	0.00545825
805	0.00596628	0
815	0.00530336	0.00818738
825	0.00530336	0.00272913
835	0.00066292	0.00545825
845	0.00464044	0
855	0.0033146	0.00272913
865	0.0033146	0.00545825
875	0.0033146	0.00545825
885	0.0033146	0
895	0.00530336	0
905	0.00132584	0.00272913
915	0.0033146	0.00272913
925	0.0033146	0
935	0.00198876	0.00272913
945	0.00265168	0
955	0.0033146	0.00272913
965	0.00530336	0.00272913
975	0.00198876	0.00272913
985	0.00265168	0.00272913
995	0.00265168	0
1005	0.00132584	0
1015	0.00132584	0.00818738
1025	0.00066292	0.00545825
1035	0.00198876	0.00272913
1045	0.00198876	0.00818738
1055	0.00132584	0
1065	0.00132584	0.00545825
1075	0.00198876	0.00272913
1085	0.00132584	0.00272913
1095	0.00198876	0.00272913
1105	0.00132584	0
1115	0.00132584	0.00272913
1125	0.00132584	0
1135	0.00132584	0.00545825
1145	0.00132584	0
1155	0.00132584	0.00272913
1165	0.00132584	0.00545825
1175	0.00132584	0
1185	0.00265168	0.00272913
1195	0.00132584	0
