FG time = 2709.72	BG time = 425.738
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0.000369041	0
65	0	0
75	0	0
85	0	0
95	0.00147617	0
105	0.000738083	0
115	0.00332137	0.00234886
125	0.0044285	0
135	0.00332137	0.00234886
145	0.00885699	0
155	0.00996412	0
165	0.00590466	0.00234886
175	0.0110712	0.00234886
185	0.00959508	0
195	0.00922603	0
205	0.00922603	0
215	0.0110712	0
225	0.00848795	0.00234886
235	0.00811891	0
245	0.00885699	0
255	0.00959508	0
265	0.00811891	0
275	0.00590466	0.00234886
285	0.00922603	0
295	0.00516658	0.00234886
305	0.00516658	0
315	0.00590466	0
325	0.00516658	0.00234886
335	0.00405945	0.00234886
345	0.00369041	0
355	0.0044285	0
365	0.00516658	0
375	0.00479754	0
385	0.00332137	0.00234886
395	0.00110712	0
405	0.00295233	0
415	0.00332137	0
425	0.00110712	0
435	0.00258329	0
445	0.00405945	0
455	0.00258329	0
465	0.000738083	0
475	0.00221425	0
485	0.00110712	0
495	0.00147617	0
505	0.00147617	0
515	0.00110712	0
525	0.00369041	0
535	0.00147617	0
545	0.00258329	0
555	0.000369041	0
565	0.00110712	0
575	0.000738083	0
585	0.000738083	0
595	0.000369041	0
605	0.000738083	0
615	0	0
625	0.000738083	0
635	0.00147617	0
645	0.00147617	0
655	0.000369041	0
665	0.000369041	0
675	0.000369041	0
685	0	0
695	0.000369041	0
705	0	0
715	0	0
725	0.000369041	0
735	0.000738083	0
745	0	0
755	0.000369041	0
765	0	0
775	0	0
785	0.000738083	0
795	0.000369041	0
805	0	0
815	0	0
825	0	0
835	0	0
845	0	0
855	0	0
865	0	0
875	0	0.00469773
885	0	0
895	0	0
905	0	0
915	0.000738083	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0.000369041	0
975	0	0
985	0.000738083	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0.000369041	0
1065	0.000369041	0
1075	0.000369041	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0.000369041	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
