FG time = 3364.72	BG time = 424.985
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0.000594403	0
95	0.00148601	0
105	0.00297201	0
115	0.00564682	0
125	0.00713283	0
135	0.0160489	0
145	0.0181293	0
155	0.0157517	0
165	0.0148601	0
175	0.0213985	0
185	0.0166433	0
195	0.0193181	0
205	0.0222901	0
215	0.0139685	0.00235303
225	0.0228845	0.00235303
235	0.0163461	0.00235303
245	0.0145629	0
255	0.0163461	0
265	0.0169405	0
275	0.0142657	0.00235303
285	0.00951044	0.00235303
295	0.00951044	0
305	0.0127797	0
315	0.00802444	0
325	0.0106992	0
335	0.00921324	0
345	0.0109964	0
355	0.00802444	0
365	0.00832164	0
375	0.00653843	0
385	0.00624123	0.00235303
395	0.00861884	0
405	0.00534962	0
415	0.00564682	0
425	0.00951044	0
435	0.00386362	0
445	0.00505242	0
455	0.00683563	0
465	0.00208041	0
475	0.00505242	0
485	0.00416082	0
495	0.00445802	0
505	0.00297201	0
515	0.00237761	0.00235303
525	0.00297201	0
535	0.00118881	0
545	0.00237761	0
555	0.00237761	0
565	0.00237761	0
575	0.000594403	0
585	0.00148601	0
595	0.00118881	0
605	0.000297201	0
615	0.000891604	0
625	0.000891604	0
635	0.000891604	0
645	0.00148601	0
655	0.000891604	0.00235303
665	0.000891604	0
675	0.000594403	0
685	0.000594403	0
695	0	0
705	0.000297201	0
715	0	0
725	0.000297201	0
735	0	0
745	0.000594403	0
755	0	0
765	0	0
775	0.000297201	0
785	0	0
795	0	0
805	0	0
815	0	0
825	0	0
835	0	0
845	0	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0.000297201	0
935	0.000297201	0
945	0	0.00235303
955	0.000297201	0
965	0.000297201	0
975	0.000297201	0
985	0	0
995	0.000297201	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0.000297201	0
1125	0	0
1135	0.000297201	0
1145	0.000297201	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
