FG time = 3013	BG time = 613.918
5	0	0
15	0	0
25	0.000331895	0
35	0	0
45	0.000995685	0
55	0.0122801	0.00488665
65	0.053767	0.0097733
75	0.124793	0.0114022
85	0.148357	0.0097733
95	0.17159	0.0162888
105	0.167939	0.0162888
115	0.186525	0.0130311
125	0.191835	0.00488665
135	0.18918	0.00814442
145	0.206439	0.00162888
155	0.207103	0.00325777
165	0.214404	0.00488665
175	0.223697	0.00162888
185	0.202456	0
195	0.218387	0.00651553
205	0.195818	0.00162888
215	0.206771	0.00325777
225	0.214072	0
235	0.207766	0.00488665
245	0.210422	0
255	0.218055	0.00162888
265	0.212413	0
275	0.198473	0.00325777
285	0.21009	0.00325777
295	0.201128	0.00162888
305	0.193495	0
315	0.20146	0
325	0.184534	0.00162888
335	0.190508	0
345	0.19615	0.00325777
355	0.198473	0.00162888
365	0.18221	0
375	0.174909	0.00162888
385	0.176236	0
395	0.168271	0.00162888
405	0.172917	0.00162888
415	0.159973	0
425	0.164288	0
435	0.155327	0.00162888
445	0.154995	0
455	0.146698	0
465	0.130435	0
475	0.134749	0.00162888
485	0.121806	0.00488665
495	0.111517	0
505	0.125788	0
515	0.10687	0.00162888
525	0.106206	0.00325777
535	0.0959177	0.00488665
545	0.0869565	0
555	0.0892798	0.00162888
565	0.0769997	0.00162888
575	0.0710256	0
585	0.0769997	0.00488665
595	0.0653833	0
605	0.0627282	0
615	0.05078	0.00162888
625	0.0451377	0
635	0.0421507	0.00325777
645	0.0434783	0.00325777
655	0.0318619	0
665	0.0308662	0
675	0.0265516	0
685	0.0229008	0.00325777
695	0.0229008	0.00162888
705	0.0215732	0
715	0.0119482	0.00325777
725	0.0122801	0
735	0.0112844	0
745	0.00564222	0.00162888
755	0.00730169	0.00162888
765	0.00564222	0.00325777
775	0.00398274	0
785	0.00298706	0.00325777
795	0.00232327	0.00325777
805	0.00165948	0.00651553
815	0.00265516	0
825	0.00232327	0
835	0.00132758	0
845	0	0
855	0.00132758	0
865	0.000995685	0
875	0.000995685	0
885	0.00265516	0.00162888
895	0.00165948	0.00325777
905	0.000995685	0.00325777
915	0.00199137	0.00325777
925	0.000995685	0.00162888
935	0.00265516	0.00162888
945	0.00132758	0
955	0.00165948	0
965	0.000331895	0
975	0.000995685	0.00162888
985	0.000995685	0.00488665
995	0.00165948	0.00162888
1005	0.00199137	0
1015	0.00066379	0
1025	0.00132758	0.00162888
1035	0.00165948	0.00162888
1045	0.000995685	0.00162888
1055	0.00132758	0.00162888
1065	0.000995685	0.00162888
1075	0.00132758	0
1085	0.000995685	0
1095	0.00066379	0.00162888
1105	0.000995685	0.00162888
1115	0.00199137	0.00162888
1125	0.00132758	0
1135	0.000995685	0.00162888
1145	0.00132758	0
1155	0.00066379	0
1165	0.000331895	0
1175	0.00066379	0.00162888
1185	0.000995685	0
1195	0.00132758	0.00162888
