FG time = 3612	BG time = 500.47
5	0	0
15	0	0
25	0	0
35	0.00110742	0
45	0.000553709	0
55	0.000830564	0
65	0.00166113	0
75	0.00110742	0.00199812
85	0.00193798	0
95	0.00526024	0
105	0.00636766	0.00199812
115	0.00415282	0.00199812
125	0.00719822	0.00199812
135	0.00553709	0
145	0.00719822	0
155	0.00941306	0
165	0.00858249	0
175	0.0105205	0
185	0.0105205	0
195	0.0105205	0
205	0.0102436	0.00199812
215	0.0091362	0
225	0.0105205	0
235	0.00747507	0.00199812
245	0.00885935	0
255	0.011351	0
265	0.00968991	0
275	0.00968991	0
285	0.00747507	0
295	0.0105205	0
305	0.0060908	0
315	0.00692136	0
325	0.00747507	0.00199812
335	0.00470653	0
345	0.0091362	0
355	0.00664451	0
365	0.0091362	0
375	0.00442967	0
385	0.00415282	0
395	0.00470653	0
405	0.00747507	0
415	0.00359911	0
425	0.0030454	0
435	0.00387596	0
445	0.0030454	0
455	0.00332226	0.00199812
465	0.0030454	0
475	0.0030454	0
485	0.0030454	0
495	0.00166113	0
505	0.00276855	0
515	0.00166113	0
525	0.00332226	0
535	0.00359911	0.00199812
545	0.0030454	0
555	0.000830564	0
565	0.00138427	0
575	0.00193798	0
585	0.000830564	0
595	0.00138427	0
605	0.000553709	0
615	0.00138427	0
625	0.000553709	0
635	0.000276855	0
645	0.000553709	0.00199812
655	0.000553709	0
665	0.00138427	0
675	0.00110742	0
685	0.000553709	0
695	0.000553709	0
705	0.000830564	0
715	0.000553709	0
725	0	0
735	0.000276855	0
745	0.000276855	0
755	0.000830564	0
765	0.000276855	0
775	0.000553709	0
785	0	0
795	0	0
805	0.000553709	0
815	0	0.00199812
825	0.000276855	0
835	0	0
845	0.000276855	0
855	0.000276855	0
865	0.000553709	0
875	0.000276855	0
885	0.000276855	0
895	0.000276855	0
905	0.000276855	0
915	0.000276855	0
925	0	0
935	0	0
945	0	0
955	0.000276855	0.00199812
965	0	0
975	0	0
985	0.000276855	0
995	0	0
1005	0	0.00199812
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0.00199812
1155	0.000276855	0
1165	0	0
1175	0	0
1185	0	0
1195	0.000276855	0.00199812
