FG time = 3604	BG time = 545.034
5	0	0
15	0	0
25	0.000554939	0
35	0.000554939	0
45	0.00943396	0
55	0.049667	0
65	0.126804	0
75	0.22586	0
85	0.27192	0
95	0.278024	0
105	0.299389	0
115	0.318257	0
125	0.321032	0
135	0.338235	0
145	0.367369	0
155	0.3596	0
165	0.400388	0
175	0.382075	0
185	0.378746	0
195	0.387902	0
205	0.38596	0
215	0.389012	0
225	0.405938	0
235	0.400943	0
245	0.403441	0
255	0.406215	0
265	0.40677	0
275	0.403718	0
285	0.397614	0
295	0.395394	0
305	0.396504	0
315	0.386792	0
325	0.397891	0
335	0.38707	0
345	0.368479	0
355	0.369312	0
365	0.350444	0
375	0.349057	0
385	0.334351	0
395	0.341287	0
405	0.323807	0
415	0.307159	0
425	0.318535	0
435	0.302997	0
445	0.293008	0
455	0.284961	0
465	0.284406	0
475	0.24889	0
485	0.260821	0
495	0.249168	0
505	0.227802	0
515	0.219201	0
525	0.203108	0
535	0.187569	0
545	0.186182	0
555	0.182852	0
565	0.167037	0
575	0.155383	0
585	0.132075	0
595	0.129578	0
605	0.116815	0
615	0.0971143	0
625	0.103219	0
635	0.0854606	0
645	0.0824084	0
655	0.0715871	0
665	0.0593785	0
675	0.0471698	0
685	0.0524417	0
695	0.0327414	0
705	0.0324639	0
715	0.0263596	0
725	0.022475	0
735	0.0188679	0
745	0.0138735	0
755	0.00832408	0
765	0.00749167	0
775	0.00610433	0
785	0.00277469	0
795	0.00277469	0
805	0.000554939	0
815	0.00110988	0
825	0.000277469	0
835	0.000277469	0
845	0	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
