FG time = 3019	BG time = 615.128
5	0	0
15	0	0
25	0	0
35	0.000331236	0
45	0.00198741	0
55	0.012587	0
65	0.0529977	0
75	0.101358	0
85	0.114608	0
95	0.11527	0
105	0.145412	0
115	0.139781	0
125	0.146737	0
135	0.151706	0
145	0.164293	0
155	0.171911	0
165	0.17688	0
175	0.168599	0
185	0.171249	0
195	0.192448	0
205	0.179861	0
215	0.187811	0
225	0.176549	0
235	0.170918	0
245	0.198741	0
255	0.179861	0
265	0.196423	0
275	0.179861	0
285	0.180855	0
295	0.18218	0
305	0.16098	0
315	0.168599	0
325	0.177211	0
335	0.180192	0
345	0.16893	0
355	0.169593	0
365	0.159324	0
375	0.153362	0
385	0.16893	0
395	0.153362	0
405	0.151706	0
415	0.143425	0
425	0.137463	0
435	0.134482	0
445	0.130838	0
455	0.125538	0
465	0.126532	0
475	0.126201	0
485	0.122226	0
495	0.107983	0
505	0.0997019	0
515	0.0950646	0
525	0.0990394	0
535	0.0861213	0
545	0.0811527	0
555	0.0659159	0
565	0.0712157	0
575	0.0695595	0
585	0.068897	0
595	0.0556476	0
605	0.0559788	0
615	0.0493541	0
625	0.0430606	0
635	0.0354422	0
645	0.035111	0
655	0.0271613	0
665	0.0228553	0
675	0.0268301	0
685	0.0162305	0
695	0.0175555	0
705	0.0165618	0
715	0.0109308	0
725	0.0105995	0
735	0.00894336	0
745	0.005631	0
755	0.00496853	0
765	0.00298112	0
775	0.00165618	0
785	0.00198741	0
795	0.00132494	0
805	0.000993707	0
815	0.00198741	0
825	0.000993707	0
835	0.000331236	0
845	0	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
