FG time = 3019.06	BG time = 614.842
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0	0
125	0	0
135	0.000331229	0
145	0.000993687	0
155	0.00198737	0
165	0.00198737	0
175	0.00463721	0
185	0.00430598	0
195	0.00264983	0
205	0.00331229	0
215	0.00463721	0
225	0.0079495	0.00162643
235	0.00364352	0
245	0.00761827	0
255	0.00629335	0
265	0.00894318	0
275	0.00563089	0.00162643
285	0.00364352	0
295	0.00828073	0.00162643
305	0.00629335	0
315	0.00761827	0
325	0.00463721	0
335	0.00529966	0
345	0.00364352	0
355	0.00662458	0.00162643
365	0.0079495	0
375	0.00828073	0
385	0.00463721	0
395	0.00463721	0
405	0.00463721	0
415	0.00662458	0
425	0.00563089	0
435	0.00563089	0.00325287
445	0.00496844	0
455	0.00596212	0
465	0.00529966	0.00162643
475	0.00331229	0
485	0.00430598	0
495	0.00264983	0
505	0.00364352	0
515	0.00364352	0.00162643
525	0.0023186	0
535	0.00463721	0.00162643
545	0.00264983	0
555	0.00430598	0.00162643
565	0.00165615	0
575	0.00264983	0
585	0.00298106	0
595	0.00198737	0
605	0.0023186	0.00325287
615	0.00198737	0
625	0.00298106	0
635	0.0023186	0.00162643
645	0.00132492	0
655	0.000993687	0
665	0.00132492	0.00162643
675	0.00132492	0
685	0.000331229	0.00162643
695	0.00165615	0.00162643
705	0	0
715	0.000993687	0
725	0.000662458	0
735	0.00198737	0.00162643
745	0.000662458	0.0048793
755	0.000662458	0
765	0.000993687	0.0048793
775	0.000331229	0
785	0.000331229	0
795	0.000993687	0
805	0.000331229	0.00162643
815	0.000993687	0.00162643
825	0.000331229	0
835	0.00132492	0
845	0.000662458	0
855	0	0.00162643
865	0.00132492	0.00162643
875	0	0.00162643
885	0	0.00162643
895	0.000662458	0
905	0.000331229	0
915	0.00132492	0
925	0.000993687	0.00162643
935	0.000662458	0.00325287
945	0.00165615	0
955	0.000331229	0
965	0.000331229	0
975	0.000331229	0.00162643
985	0	0
995	0.000331229	0.00162643
1005	0.000662458	0
1015	0.000993687	0
1025	0.000331229	0.00162643
1035	0.000662458	0.00162643
1045	0.000331229	0
1055	0.00165615	0
1065	0.000662458	0
1075	0.000662458	0.00162643
1085	0.000993687	0.00162643
1095	0.00132492	0.00162643
1105	0	0
1115	0.00165615	0.00325287
1125	0.000993687	0
1135	0.00165615	0
1145	0.000662458	0
1155	0.00264983	0
1165	0.000331229	0.00162643
1175	0.000993687	0
1185	0.00132492	0.00162643
1195	0.000662458	0.00162643
