FG time = 2717	BG time = 494.879
5	0	0
15	0	0
25	0	0
35	0.00147221	0
45	0.0110416	0
55	0.0231874	0.0101035
65	0.0574163	0.00404139
75	0.112256	0.0141449
85	0.133603	0.0121242
95	0.13986	0.00808279
105	0.173353	0.00404139
115	0.175929	0.0020207
125	0.18145	0.00808279
135	0.188811	0.00808279
145	0.1947	0.0020207
155	0.198749	0.00404139
165	0.199485	0
175	0.195068	0.0101035
185	0.207582	0.0020207
195	0.195068	0.00404139
205	0.198381	0.0020207
215	0.208686	0.00606209
225	0.201693	0
235	0.189179	0
245	0.196908	0
255	0.193964	0.00606209
265	0.205006	0
275	0.189915	0
285	0.189915	0
295	0.182922	0
305	0.178874	0.0020207
315	0.182554	0.00808279
325	0.187707	0.0020207
335	0.171881	0.0020207
345	0.168568	0
355	0.176666	0.0020207
365	0.179978	0
375	0.168936	0.0020207
385	0.164152	0
395	0.164152	0
405	0.152374	0.0020207
415	0.153478	0.00606209
425	0.15127	0.00404139
435	0.149062	0
445	0.143909	0.00404139
455	0.133235	0
465	0.127714	0.00606209
475	0.118513	0.00606209
485	0.10968	0.0020207
495	0.109312	0
505	0.0875967	0.00404139
515	0.104527	0
525	0.0853884	0.00606209
535	0.0861245	0
545	0.0846522	0.0020207
555	0.0783953	0
565	0.0702982	0
575	0.0684579	0.00808279
585	0.0658815	0.00404139
595	0.0629371	0.00606209
605	0.0559441	0.0020207
615	0.0463747	0.0020207
625	0.0334928	0
635	0.0349651	0.00404139
645	0.0478469	0.0020207
655	0.0320206	0.0020207
665	0.0298123	0.0020207
675	0.0268679	0.0020207
685	0.0239235	0.0020207
695	0.020979	0.00404139
705	0.0180346	0
715	0.0161943	0.00404139
725	0.0106735	0.00404139
735	0.0117777	0.00404139
745	0.00699301	0
755	0.0103055	0.00404139
765	0.00846522	0.0020207
775	0.0055208	0.0020207
785	0.00699301	0.00404139
795	0.00441664	0.00404139
805	0.00404859	0.0020207
815	0.00368053	0
825	0.00515275	0.0020207
835	0.00331248	0.00404139
845	0.00257637	0.0020207
855	0.00331248	0.0020207
865	0.00404859	0.00404139
875	0.00404859	0.00606209
885	0.00441664	0.00808279
895	0.00294443	0
905	0.00220832	0.00404139
915	0.00184027	0.00606209
925	0.00110416	0
935	0.00404859	0.0020207
945	0.00110416	0.0020207
955	0.00257637	0.0020207
965	0.00404859	0.0020207
975	0.00257637	0.00404139
985	0.00184027	0.0020207
995	0.00368053	0
1005	0.00294443	0.00606209
1015	0.00220832	0.0020207
1025	0.00331248	0
1035	0.00331248	0
1045	0.00257637	0.00404139
1055	0.00257637	0.0020207
1065	0.00441664	0.00404139
1075	0.00257637	0.00606209
1085	0.00147221	0.00606209
1095	0.00441664	0.0020207
1105	0.00257637	0.0020207
1115	0.00331248	0
1125	0.00184027	0.00606209
1135	0.00331248	0.00606209
1145	0.00257637	0
1155	0.00331248	0.0020207
1165	0.00110416	0.0020207
1175	0.00331248	0.00606209
1185	0.00331248	0
1195	0.00368053	0
