FG time = 3319.78	BG time = 735.22
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0.000301225	0
115	0	0
125	0.000903675	0
135	0.00060245	0
145	0.000301225	0
155	0.00180735	0
165	0.00210858	0
175	0.00301225	0.00136014
185	0.00271103	0.00136014
195	0.00331348	0.00136014
205	0.00421715	0
215	0.00542205	0
225	0.00632573	0
235	0.00542205	0
245	0.0048196	0
255	0.0048196	0.00136014
265	0.00572328	0
275	0.0048196	0
285	0.00451838	0.00272028
295	0.00542205	0.00408041
305	0.00512083	0.00136014
315	0.0060245	0
325	0.00421715	0
335	0.0072294	0
345	0.00783185	0.00136014
355	0.00632573	0.00136014
365	0.00572328	0.00272028
375	0.0084343	0
385	0.00512083	0
395	0.00632573	0.00136014
405	0.00421715	0.00136014
415	0.0048196	0.00136014
425	0.0060245	0.00136014
435	0.00632573	0.00408041
445	0.0024098	0.00136014
455	0.00421715	0.00136014
465	0.00542205	0
475	0.00542205	0.00136014
485	0.00391593	0
495	0.00512083	0
505	0.00301225	0.00272028
515	0.00421715	0
525	0.00391593	0
535	0.00271103	0
545	0.00331348	0.00136014
555	0.00391593	0
565	0.00301225	0
575	0.00542205	0
585	0.00391593	0.00136014
595	0.00421715	0.00136014
605	0.00210858	0.00136014
615	0.00301225	0
625	0.00210858	0.00272028
635	0.00301225	0
645	0.00210858	0
655	0.000903675	0
665	0.000301225	0
675	0.00150613	0.00136014
685	0.00060245	0
695	0.00331348	0.00272028
705	0.00150613	0.00136014
715	0.00150613	0.00136014
725	0.0012049	0.00136014
735	0.00210858	0.00272028
745	0.000903675	0.00408041
755	0.00150613	0
765	0.000301225	0
775	0.0012049	0.00136014
785	0.0012049	0.00136014
795	0.00060245	0.00136014
805	0	0
815	0.0012049	0.00272028
825	0.00060245	0
835	0.00150613	0
845	0.00180735	0.00136014
855	0	0
865	0.00150613	0.00136014
875	0.000903675	0.00272028
885	0.0012049	0.00272028
895	0.00150613	0.00136014
905	0	0.00136014
915	0.000903675	0
925	0.0012049	0
935	0.00150613	0.00136014
945	0.0012049	0.00136014
955	0.000301225	0.00136014
965	0.0012049	0.00408041
975	0.00150613	0
985	0.00060245	0.00544055
995	0.0024098	0.00136014
1005	0.00060245	0.00136014
1015	0.000903675	0.00136014
1025	0.0012049	0.00136014
1035	0	0
1045	0.000903675	0.00136014
1055	0.00180735	0
1065	0.000903675	0
1075	0	0
1085	0.00150613	0.00136014
1095	0.00060245	0
1105	0.00060245	0
1115	0.0012049	0.00136014
1125	0.00060245	0.00136014
1135	0.000903675	0
1145	0.000903675	0
1155	0.00060245	0.00136014
1165	0.000301225	0
1175	0.000903675	0.00136014
1185	0.00060245	0.00136014
1195	0.000903675	0.00136014
