FG time = 3605	BG time = 505.405
5	0.000277392	0
15	0	0
25	0.000554785	0
35	0.00332871	0
45	0.0202496	0
55	0.0801664	0
65	0.178086	0
75	0.2638	0
85	0.297642	0
95	0.324549	0
105	0.327046	0
115	0.345353	0
125	0.377531	0
135	0.379195	0
145	0.387794	0
155	0.411095	0
165	0.421914	0
175	0.428016	0
185	0.429403	0
195	0.456588	0
205	0.442163	0
215	0.446047	0
225	0.437725	0
235	0.45742	0
245	0.436893	0
255	0.454369	0
265	0.455478	0
275	0.437725	0
285	0.457143	0
295	0.441886	0
305	0.447156	0
315	0.436338	0
325	0.43079	0
335	0.429958	0
345	0.414424	0
355	0.40527	0
365	0.393897	0
375	0.396394	0
385	0.37975	0
395	0.372538	0
405	0.376421	0
415	0.343689	0
425	0.361165	0
435	0.349514	0
445	0.337309	0
455	0.306518	0
465	0.314285	0
475	0.278779	0
485	0.269625	0
495	0.257697	0
505	0.255478	0
515	0.241609	0
525	0.247989	0
535	0.211373	0
545	0.203883	0
555	0.192233	0
565	0.183911	0
575	0.171706	0
585	0.144521	0
595	0.140083	0
605	0.129265	0
615	0.126768	0
625	0.0984743	0
635	0.0976421	0
645	0.078502	0
655	0.0818307	0
665	0.0729542	0
675	0.0599167	0
685	0.0527045	0
695	0.0449376	0
705	0.0357836	0
715	0.0277392	0
725	0.0227462	0
735	0.0180305	0
745	0.015534	0
755	0.0133148	0
765	0.00998612	0
775	0.00776698	0
785	0.00277392	0
795	0.00471567	0
805	0.00138696	0
815	0.00166435	0
825	0.00138696	0
835	0.00166435	0
845	0.00110957	0
855	0.000832177	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
