FG time = 3612	BG time = 487.38
5	0	0
15	0	0
25	0	0
35	0.000553709	0
45	0.00470653	0
55	0.0296235	0
65	0.0863787	0
75	0.190476	0
85	0.231174	0
95	0.280454	0
105	0.267165	0
115	0.303156	0
125	0.306201	0
135	0.326412	0
145	0.321428	0
155	0.349114	0
165	0.349114	0
175	0.364064	0
185	0.365171	0
195	0.36794	0
205	0.362957	0
215	0.369047	0
225	0.35825	0
235	0.366002	0
245	0.36351	0
255	0.359911	0
265	0.361295	0
275	0.38732	0
285	0.375415	0
295	0.342469	0
305	0.353267	0
315	0.349668	0
325	0.346068	0
335	0.342746	0
345	0.351329	0
355	0.348283	0
365	0.314507	0
375	0.335548	0
385	0.321151	0
395	0.304263	0
405	0.298449	0
415	0.295958	0
425	0.279623	0
435	0.266888	0
445	0.264396	0
455	0.270764	0
465	0.225913	0
475	0.23505	0
485	0.220653	0
495	0.218438	0
505	0.222591	0
515	0.184662	0
525	0.17691	0
535	0.168881	0
545	0.168051	0
555	0.149778	0
565	0.150055	0
575	0.138981	0
585	0.11711	0
595	0.120432	0
605	0.109634	0
615	0.0955149	0
625	0.0830564	0
635	0.0697674	0
645	0.0719822	0
655	0.0556478	0
665	0.0531561	0
675	0.0420819	0
685	0.0409745	0
695	0.0373754	0
705	0.0351605	0
715	0.0243632	0
725	0.0188261	0
735	0.0138427	0
745	0.0127353	0
755	0.0102436	0
765	0.00747508	0
775	0.0060908	0
785	0.00221484	0
795	0.00221484	0
805	0.00332226	0
815	0.00221484	0
825	0.000276855	0
835	0.000276855	0
845	0.000276855	0
855	0.000553709	0
865	0.000276855	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
