FG time = 3534.11	BG time = 484.829
5	0	0
15	0	0
25	0	0
35	0.000282957	0
45	0.00226365	0
55	0.019524	0
65	0.0647971	0
75	0.133556	0
85	0.18279	0
95	0.207124	0
105	0.236269	0
115	0.241645	0
125	0.260886	0
135	0.274468	0
145	0.263716	0
155	0.282674	0
165	0.289182	0
175	0.328796	0
185	0.316911	0
195	0.308989	0
205	0.316063	0
215	0.310403	0
225	0.337284	0
235	0.322571	0
245	0.324834	0
255	0.331908	0
265	0.332191	0
275	0.324834	0
285	0.326532	0
295	0.31578	0
305	0.30814	0
315	0.319458	0
325	0.301066	0
335	0.29569	0
345	0.311818	0
355	0.288616	0
365	0.300783	0
375	0.28324	0
385	0.271638	0
395	0.264282	0
405	0.269092	0
415	0.252397	0
425	0.254095	0
435	0.241928	0
445	0.227214	0
455	0.24023	0
465	0.209388	0
475	0.208539	0
485	0.206558	0
495	0.186751	0
505	0.187883	0
515	0.170057	0
525	0.173169	0
535	0.158739	0
545	0.147703	0
555	0.132707	0
565	0.124784	0
575	0.114597	0
585	0.102147	0
595	0.107806	0
605	0.0860188	0
615	0.0896973	0
625	0.0797938	0
635	0.0681926	0
645	0.0594209	0
655	0.0599868	0
665	0.0438583	0
675	0.0410287	0
685	0.0381992	0
695	0.0285786	0
705	0.0265979	0
715	0.0251831	0
725	0.0175433	0
735	0.0147137	0
745	0.0104694	0
755	0.00905461	0
765	0.006508	0
775	0.00509322	0
785	0.00452731	0
795	0.00339548	0
805	0.0019807	0
815	0.00141478	0
825	0.00084887	0
835	0.00084887	0
845	0.000282957	0
855	0.000282957	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
