FG time = 2703.87	BG time = 425.305
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0.00258888	0.00235125
65	0.0229301	0.00705376
75	0.0636126	0.00705376
85	0.09283	0.0117563
95	0.11613	0.0211613
105	0.128335	0.00705376
115	0.151635	0.00235125
125	0.150895	0.0211613
135	0.164579	0.00235125
145	0.149046	0.00470251
155	0.152744	0.00470251
165	0.155703	0.00235125
175	0.16199	0.00470251
185	0.179373	0.00470251
195	0.173455	0
205	0.174195	0.00235125
215	0.175674	0
225	0.183071	0.00235125
235	0.179373	0.00235125
245	0.187509	0.00705376
255	0.171976	0
265	0.180852	0
275	0.167168	0
285	0.178633	0
295	0.16125	0.00470251
305	0.178263	0.00235125
315	0.169017	0
325	0.159771	0
335	0.150525	0
345	0.153854	0
355	0.159031	0
365	0.152374	0
375	0.153114	0
385	0.134992	0
395	0.153114	0.00235125
405	0.134252	0
415	0.128704	0.00470251
425	0.136841	0.00235125
435	0.125376	0
445	0.125006	0
455	0.118719	0
465	0.111692	0.00470251
475	0.118349	0
485	0.109843	0.00235125
495	0.0968982	0
505	0.0965284	0
515	0.0935696	0
525	0.0913506	0.00235125
535	0.0850633	0
545	0.0658316	0
555	0.0754475	0.00470251
565	0.0747078	0.00235125
575	0.0606538	0
585	0.0547364	0
595	0.0539967	0.00235125
605	0.060284	0
615	0.0506681	0.00705376
625	0.0454904	0.00235125
635	0.0362444	0.00235125
645	0.044011	0
655	0.034765	0.00470251
665	0.032546	0
675	0.0262587	0.00235125
685	0.025519	0
695	0.0188619	0.00705376
705	0.0196015	0.00235125
715	0.0147936	0.00470251
725	0.0125746	0.00705376
735	0.0159031	0
745	0.0107254	0.00235125
755	0.00591745	0
765	0.00739681	0
775	0.00517777	0
785	0.00665713	0.00235125
795	0.00443809	0.00235125
805	0.00258888	0.00235125
815	0.00258888	0.00705376
825	0.00295872	0.00235125
835	0.00258888	0.00235125
845	0.00258888	0
855	0.000739681	0
865	0.00110952	0.00470251
875	0.00258888	0.00235125
885	0.00110952	0
895	0.00147936	0
905	0.000739681	0.00235125
915	0.00110952	0.00235125
925	0.00110952	0.00235125
935	0.000739681	0
945	0.0018492	0.00235125
955	0.00110952	0
965	0.00295872	0.00470251
975	0.0018492	0
985	0.00295872	0
995	0.00036984	0
1005	0.00147936	0.00235125
1015	0.00110952	0
1025	0.00110952	0
1035	0.00036984	0
1045	0.00258888	0
1055	0.00147936	0
1065	0.00147936	0.00235125
1075	0.00036984	0.00235125
1085	0.00147936	0.00235125
1095	0	0
1105	0	0.00235125
1115	0.00147936	0.00235125
1125	0.000739681	0.00235125
1135	0.00221904	0.00235125
1145	0.0018492	0.00235125
1155	0.00221904	0.00235125
1165	0.000739681	0
1175	0.00110952	0
1185	0.00110952	0
1195	0.00036984	0.00705376
