FG time = 3604.18	BG time = 486.338
5	0	0
15	0	0
25	0	0
35	0	0
45	0.000277455	0
55	0.00693639	0
65	0.0410634	0
75	0.120416	0
85	0.166196	0
95	0.192832	0
105	0.211421	0
115	0.221409	0
125	0.247213	0
135	0.245548	0
145	0.26608	0
155	0.253317	0
165	0.286889	0
175	0.281062	0
185	0.300207	0
195	0.278565	0
205	0.292715	0
215	0.309363	0
225	0.304369	0
235	0.307143	0
245	0.312137	0
255	0.30964	0
265	0.285224	0
275	0.294935	0
285	0.305756	0
295	0.289386	0
305	0.292715	0
315	0.291606	0
325	0.281062	0
335	0.294935	0
345	0.265247	0
355	0.287166	0
365	0.266635	0
375	0.266912	0
385	0.246935	0
395	0.23112	0
405	0.248045	0
415	0.23556	0
425	0.234172	0
435	0.225849	0
445	0.208092	0
455	0.214751	0
465	0.189225	0
475	0.207259	0
485	0.183121	0
495	0.178126	0
505	0.165086	0
515	0.154265	0
525	0.154543	0
535	0.142612	0
545	0.141225	0
555	0.122358	0
565	0.113757	0
575	0.114589	0
585	0.096277	0
595	0.0971094	0
605	0.0776875	0
615	0.071861	0
625	0.0657569	0
635	0.0632598	0
645	0.0543813	0
655	0.0516067	0
665	0.0457801	0
675	0.0388438	0
685	0.0316299	0
695	0.0288554	0
705	0.0233063	0
715	0.0185895	0
725	0.0149826	0
735	0.0119306	0
745	0.0141502	0
755	0.00887857	0
765	0.00527165	0
775	0.00554911	0
785	0.00305201	0
795	0.00138728	0
805	0.00110982	0
815	0.00110982	0
825	0.000832366	0
835	0.000554911	0
845	0.000554911	0
855	0.000277455	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
