FG time = 3604.08	BG time = 484.824
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0.000277463	0
105	0	0
115	0	0
125	0.000554927	0
135	0.000554927	0
145	0.00083239	0
155	0.00138732	0
165	0.00194224	0
175	0.00221971	0
185	0.00249717	0
195	0.00721405	0
205	0.00332956	0
215	0.00388449	0
225	0.00332956	0
235	0.00665912	0
245	0.00499434	0
255	0.0052718	0
265	0.00804644	0
275	0.00554927	0
285	0.00776897	0.00206261
295	0.00721405	0
305	0.00721405	0
315	0.00943375	0.00206261
325	0.00860136	0
335	0.00860136	0
345	0.00943375	0
355	0.0052718	0
365	0.0083239	0
375	0.00887883	0.00206261
385	0.00721405	0
395	0.00749151	0.00206261
405	0.00915629	0.00206261
415	0.00998868	0.00206261
425	0.00610419	0.00206261
435	0.00693658	0
445	0.00887883	0
455	0.00665912	0
465	0.00416195	0
475	0.00388449	0
485	0.00554927	0.00412521
495	0.0052718	0
505	0.00499434	0
515	0.00610419	0
525	0.00332956	0
535	0.00388449	0
545	0.00388449	0
555	0.00332956	0.00206261
565	0.00416195	0
575	0.00194224	0.00206261
585	0.00194224	0
595	0.00166478	0
605	0.00194224	0
615	0.0030521	0
625	0.00221971	0.00206261
635	0.00194224	0
645	0.00416195	0
655	0.00194224	0
665	0.00083239	0.00206261
675	0.00194224	0
685	0.00110985	0
695	0.000554927	0
705	0.00110985	0.00206261
715	0.000554927	0
725	0.000554927	0
735	0.000277463	0
745	0.00138732	0
755	0.00138732	0.00206261
765	0.000554927	0
775	0.000554927	0
785	0.000554927	0.00206261
795	0.00083239	0.00206261
805	0.000554927	0
815	0.00083239	0
825	0.00083239	0.00618782
835	0.000277463	0.00206261
845	0.000277463	0
855	0.00083239	0
865	0.000277463	0
875	0.000554927	0.00206261
885	0.00138732	0
895	0.00138732	0
905	0.000554927	0
915	0.00138732	0
925	0.00083239	0.00206261
935	0.000277463	0.00206261
945	0.000554927	0.00618782
955	0.00138732	0
965	0	0.00412521
975	0.000277463	0
985	0.000277463	0
995	0.00138732	0
1005	0.000554927	0
1015	0.00138732	0
1025	0.00110985	0
1035	0	0
1045	0.00083239	0
1055	0.00110985	0
1065	0.00194224	0.00206261
1075	0.000277463	0
1085	0.00194224	0
1095	0.00110985	0
1105	0.000277463	0
1115	0.00083239	0
1125	0.00083239	0.00206261
1135	0.000277463	0
1145	0	0
1155	0.00083239	0
1165	0.00110985	0
1175	0.00083239	0.00206261
1185	0	0.00206261
1195	0.00166478	0
