FG time = 3612	BG time = 500.47
5	0.000553709	0
15	0	0
25	0	0
35	0.00110742	0
45	0.0119047	0
55	0.0537098	0
65	0.117663	0
75	0.171373	0
85	0.190199	0
95	0.214562	0
105	0.222868	0
115	0.226467	0
125	0.262735	0
135	0.246401	0
145	0.272979	0
155	0.275193	0
165	0.274086	0
175	0.291528	0
185	0.287098	0
195	0.2799	0
205	0.311461	0
215	0.302602	0
225	0.304263	0
235	0.308693	0
245	0.31423	0
255	0.300387	0
265	0.29928	0
275	0.292912	0
285	0.289036	0
295	0.283776	0
305	0.297065	0
315	0.300664	0
325	0.305924	0
335	0.283222	0
345	0.285714	0
355	0.269103	0
365	0.260797	0
375	0.260243	0
385	0.26495	0
395	0.241694	0
405	0.258028	0
415	0.239202	0
425	0.232281	0
435	0.220099	0
445	0.212901	0
455	0.203488	0
465	0.196844	0
475	0.185493	0
485	0.182724	0
495	0.168881	0
505	0.158084	0
515	0.168604	0
525	0.148117	0
535	0.135382	0
545	0.138427	0
555	0.125415	0
565	0.119878	0
575	0.110465	0
585	0.105482	0
595	0.0866555	0
605	0.0775193	0
615	0.0730896	0
625	0.0672757	0
635	0.0592469	0
645	0.0639534	0
655	0.0467884	0
665	0.0467884	0
675	0.0448504	0
685	0.0334994	0
695	0.0287929	0
705	0.0251938	0
715	0.0163344	0
725	0.0149501	0
735	0.0135659	0
745	0.0102436	0
755	0.00636766	0
765	0.0060908	0
775	0.00470653	0
785	0.00332226	0
795	0.00221484	0
805	0.00193798	0
815	0.000276855	0
825	0.00138427	0
835	0.000553709	0
845	0	0
855	0	0
865	0	0
875	0.000276855	0
885	0.000553709	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
