FG time = 3612	BG time = 485.98
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0.000276855	0
105	0.00055371	0
115	0.000276855	0
125	0.000830565	0
135	0.00110742	0
145	0.00110742	0
155	0.00221484	0
165	0.00193799	0
175	0.00470654	0
185	0.00442968	0
195	0.00692138	0
205	0.00775194	0
215	0.00636767	0
225	0.00609081	0
235	0.00858251	0
245	0.0105205	0
255	0.0113511	0
265	0.0102436	0
275	0.00941307	0
285	0.0080288	0.0020577
295	0.0107973	0
305	0.00913622	0
315	0.0107973	0
325	0.00858251	0
335	0.00858251	0
345	0.00913622	0
355	0.0110742	0
365	0.015227	0.0020577
375	0.00968993	0
385	0.00996678	0.0020577
395	0.0113511	0
405	0.00775194	0.0020577
415	0.0107973	0
425	0.0102436	0.0020577
435	0.00858251	0
445	0.00719823	0
455	0.0124585	0
465	0.00913622	0.0020577
475	0.00664452	0
485	0.00664452	0.0020577
495	0.00692138	0
505	0.00609081	0.0020577
515	0.00415283	0.0020577
525	0.00664452	0
535	0.00498339	0
545	0.00526025	0.0020577
555	0.00415283	0.0020577
565	0.00387597	0
575	0.00332226	0.0020577
585	0.00415283	0
595	0.00442968	0
605	0.00332226	0
615	0.00193799	0
625	0.00359912	0
635	0.00415283	0
645	0.00304541	0.0020577
655	0.0024917	0
665	0.0024917	0
675	0.00110742	0
685	0.00138428	0
695	0.000276855	0
705	0.0024917	0
715	0.000830565	0
725	0.00166113	0
735	0.00110742	0
745	0.00138428	0
755	0.00110742	0
765	0.00110742	0.0020577
775	0.00166113	0
785	0.00166113	0
795	0.00166113	0
805	0.000830565	0.0020577
815	0.000276855	0
825	0.000830565	0.0041154
835	0.00110742	0.0020577
845	0.00166113	0
855	0.00110742	0.0041154
865	0.000830565	0.0020577
875	0.00110742	0
885	0.000830565	0.0041154
895	0.00055371	0.0041154
905	0.00138428	0.0020577
915	0.000830565	0
925	0.00055371	0.0020577
935	0	0.0020577
945	0.00138428	0.0020577
955	0.00055371	0
965	0.00138428	0.0041154
975	0	0
985	0.00055371	0
995	0.00055371	0
1005	0.00055371	0
1015	0.000830565	0
1025	0.00055371	0
1035	0.00055371	0
1045	0.00166113	0
1055	0.00138428	0
1065	0.000276855	0.0020577
1075	0	0
1085	0.00055371	0.0020577
1095	0.00110742	0
1105	0.00138428	0
1115	0	0
1125	0.00055371	0
1135	0.00110742	0
1145	0	0
1155	0.000830565	0.0020577
1165	0.00055371	0
1175	0.00110742	0
1185	0.000830565	0
1195	0	0
