FG time = 2885.65	BG time = 425.109
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0.000346542	0
115	0.000346542	0
125	0.000693085	0
135	0.00173271	0
145	0.00138617	0
155	0.00277234	0
165	0.00311888	0
175	0.00311888	0
185	0.00415851	0
195	0.00797047	0
205	0.00589122	0
215	0.00727739	0
225	0.00866356	0
235	0.0114359	0
245	0.00623776	0
255	0.0103963	0
265	0.00797047	0
275	0.0107428	0
285	0.0131686	0
295	0.0131686	0
305	0.0131686	0
315	0.0103963	0
325	0.0110894	0
335	0.0162875	0
345	0.0142082	0
355	0.0142082	0
365	0.012129	0
375	0.0155944	0.00235234
385	0.0128221	0
395	0.0110894	0
405	0.0110894	0
415	0.0100497	0
425	0.0135151	0
435	0.00935664	0
445	0.0103963	0
455	0.0124755	0
465	0.0065843	0.00235234
475	0.0103963	0
485	0.00693085	0.00235234
495	0.0065843	0
505	0.00693085	0
515	0.00693085	0
525	0.00623776	0
535	0.00935664	0
545	0.00727739	0
555	0.0065843	0
565	0.00554468	0
575	0.00693085	0
585	0.00866356	0
595	0.00519813	0
605	0.00381197	0.00235234
615	0.00381197	0
625	0.00346542	0
635	0.00381197	0.00470468
645	0.00693085	0.00235234
655	0.00103963	0
665	0.00381197	0
675	0.00311888	0
685	0.00346542	0
695	0.0024258	0
705	0.00173271	0
715	0.00311888	0
725	0.00173271	0
735	0.00103963	0
745	0.00173271	0
755	0.000693085	0.00235234
765	0.000693085	0
775	0.000693085	0
785	0.00173271	0
795	0.00103963	0.00235234
805	0.000693085	0
815	0.000693085	0
825	0	0
835	0.000346542	0.00235234
845	0.000346542	0
855	0.000693085	0
865	0	0
875	0.000693085	0
885	0.000693085	0.00235234
895	0.000346542	0
905	0.000693085	0.00470468
915	0.000693085	0
925	0	0
935	0.000693085	0
945	0.000693085	0
955	0.000346542	0.00235234
965	0.00138617	0.00470468
975	0.000693085	0
985	0	0
995	0.000346542	0.00235234
1005	0.000693085	0
1015	0.000693085	0
1025	0.00103963	0
1035	0.00138617	0.00235234
1045	0	0
1055	0.00103963	0
1065	0.000346542	0
1075	0.000346542	0
1085	0	0.00235234
1095	0	0
1105	0	0
1115	0.00207925	0
1125	0.000693085	0
1135	0.000693085	0
1145	0.000346542	0
1155	0.000346542	0
1165	0.000693085	0
1175	0.00173271	0
1185	0.00138617	0.00235234
1195	0.000346542	0
