FG time = 3010.45	BG time = 485.867
5	0	0
15	0	0
25	0.000664352	0
35	0.0013287	0
45	0.0152801	0
55	0.0441794	0
65	0.100982	0
75	0.136524	0
85	0.16941	0
95	0.164095	0
105	0.173396	0
115	0.198973	0
125	0.190005	0
135	0.214254	0
145	0.227541	0
155	0.218904	0
165	0.237838	0
175	0.234849	0
185	0.226544	0
195	0.243485	0
205	0.243153	0
215	0.245146	0
225	0.234516	0
235	0.25644	0
245	0.258101	0
255	0.239831	0
265	0.257436	0
275	0.224883	0
285	0.236177	0
295	0.224551	0
305	0.227541	0
315	0.238502	0
325	0.23352	0
335	0.241824	0
345	0.228869	0
355	0.232523	0
365	0.212261	0
375	0.211264	0
385	0.208607	0
395	0.214586	0
405	0.192994	0
415	0.176386	0
425	0.192994	0
435	0.171071	0
445	0.164427	0
455	0.161438	0
465	0.163763	0
475	0.156123	0
485	0.150808	0
495	0.134531	0
505	0.152801	0
515	0.126891	0
525	0.124566	0
535	0.116594	0
545	0.113936	0
555	0.0959989	0
565	0.0873623	0
575	0.097992	0
585	0.0800544	0
595	0.0700892	0
605	0.0714179	0
615	0.0558056	0
625	0.0504908	0
635	0.0498264	0
645	0.0391968	0
655	0.0461725	0
665	0.0368715	0
675	0.0279028	0
685	0.0265741	0
695	0.0209271	0
705	0.0172732	0
715	0.0139514	0
725	0.0106296	0
735	0.011294	0
745	0.00664352	0
755	0.00398611	0
765	0.00465047	0
775	0.00232523	0
785	0.000664352	0
795	0.000996528	0
805	0.00265741	0
815	0.000332176	0
825	0	0
835	0	0
845	0	0
855	0.000332176	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
