FG time = 3319	BG time = 734.726
5	0	0
15	0	0
25	0	0
35	0	0
45	0.00120518	0.0027221
55	0.0105454	0.0027221
65	0.0397711	0.00952736
75	0.0973186	0.00544421
85	0.145526	0.00136105
95	0.150949	0.00544421
105	0.165713	0.00544421
115	0.163001	0.00680526
125	0.169931	0
135	0.175957	0.00544421
145	0.192528	0.00680526
155	0.177463	0.00136105
165	0.20699	0.00680526
175	0.209099	0.00408316
185	0.219343	0.00408316
195	0.206689	0.00680526
205	0.21392	0
215	0.218741	0
225	0.213318	0.0027221
235	0.210907	0.00680526
245	0.204279	0.00408316
255	0.205484	0.00136105
265	0.194938	0.00408316
275	0.206388	0.0027221
285	0.205484	0.0027221
295	0.207593	0.0027221
305	0.194637	0.00136105
315	0.186502	0.00408316
325	0.201567	0.00680526
335	0.172944	0.00136105
345	0.176559	0.00136105
355	0.182887	0.0027221
365	0.176861	0
375	0.163302	0.00544421
385	0.152757	0.0027221
395	0.152456	0
405	0.156674	0.0027221
415	0.17204	0.00136105
425	0.13709	0.0027221
435	0.131666	0.00408316
445	0.147936	0.0027221
455	0.130461	0.00680526
465	0.117204	0.00136105
475	0.118108	0
485	0.115999	0.00136105
495	0.112685	0.0027221
505	0.10937	0.00136105
515	0.096716	0.0027221
525	0.101537	0
535	0.0858693	0.00408316
545	0.0825551	0.00136105
555	0.0837603	0
565	0.0689968	0.0027221
575	0.0677916	0.00136105
585	0.0647786	0.00136105
595	0.0593553	0.00544421
605	0.0557397	0.00544421
615	0.0479061	0
625	0.0433866	0.00408316
635	0.0373607	0.0027221
645	0.0388672	0.0027221
655	0.0334438	0.00544421
665	0.0289244	0.00136105
675	0.0301296	0.0027221
685	0.0253089	0.00408316
695	0.0222959	0.00544421
705	0.0183791	0.0027221
715	0.0183791	0.00136105
725	0.0141609	0.00136105
735	0.0111479	0.0027221
745	0.00843629	0.0027221
755	0.0108467	0.00408316
765	0.0075324	0.0027221
775	0.0072311	0.0027221
785	0.00632721	0.00136105
795	0.00391685	0.00136105
805	0.00451944	0.00408316
815	0.00301296	0.00408316
825	0.00241037	0.0027221
835	0.00692981	0.00136105
845	0.00241037	0.00408316
855	0.00301296	0.0027221
865	0.00271166	0.0027221
875	0.00241037	0.0027221
885	0.00210907	0.00408316
895	0.00210907	0.00136105
905	0.00331426	0.00544421
915	0.000903888	0
925	0.00331426	0.00136105
935	0.00331426	0.00408316
945	0.00210907	0.00544421
955	0.00210907	0.00136105
965	0.00241037	0.00136105
975	0.00150648	0.0027221
985	0.00150648	0.00408316
995	0.00120518	0.0027221
1005	0.00120518	0.00136105
1015	0.00361555	0.00408316
1025	0.00271166	0.00136105
1035	0.00210907	0.00136105
1045	0.00150648	0
1055	0.00210907	0.00136105
1065	0.00150648	0.0027221
1075	0.00301296	0.00136105
1085	0.00150648	0.0027221
1095	0.00331426	0
1105	0.00361555	0
1115	0.00120518	0
1125	0.000903888	0.0027221
1135	0.00241037	0.00136105
1145	0.00120518	0.00136105
1155	0.00361555	0.00136105
1165	0.00210907	0.00408316
1175	0.00120518	0.0027221
1185	0.00241037	0.00136105
1195	0.00180778	0.00136105
