FG time = 2622.67	BG time = 733.068
5	0	0
15	0	0
25	0	0
35	0	0
45	0.00152516	0
55	0.00953228	0.00954891
65	0.0381291	0.00682065
75	0.0842654	0.00682065
85	0.109431	0.00272826
95	0.138027	0.00272826
105	0.133452	0.0136413
115	0.144891	0.00409239
125	0.145653	0.00545652
135	0.149847	0.00682065
145	0.148322	0.00272826
155	0.160905	0
165	0.162049	0.00272826
175	0.16548	0
185	0.185689	0.00272826
195	0.147941	0.00272826
205	0.160905	0.00272826
215	0.152516	0.00272826
225	0.168912	0
235	0.173106	0
245	0.170437	0.00272826
255	0.147941	0.00136413
265	0.15938	0
275	0.170056	0.00272826
285	0.171581	0.00136413
295	0.176538	0
305	0.149466	0.00272826
315	0.155186	0.00272826
325	0.150229	0.00136413
335	0.147178	0.00272826
345	0.154423	0
355	0.143747	0.00136413
365	0.130783	0.00272826
375	0.142222	0
385	0.131164	0.00136413
395	0.134977	0
405	0.137265	0.00272826
415	0.114769	0.00136413
425	0.12392	0.00272826
435	0.124682	0
445	0.12392	0
455	0.0987544	0.00272826
465	0.111718	0.00136413
475	0.0972293	0.00136413
485	0.0976106	0.00272826
495	0.087697	0.00272826
505	0.0998983	0.00272826
515	0.0838841	0
525	0.0793086	0.00136413
535	0.0770208	0
545	0.0674885	0.00272826
555	0.0671073	0.00136413
565	0.0625318	0
575	0.0568124	0.00136413
585	0.0556685	0.00136413
595	0.0449924	0
605	0.0495679	0.00136413
615	0.0373665	0.00272826
625	0.0507117	0.00272826
635	0.0427046	0.00136413
645	0.0240213	0
655	0.0263091	0
665	0.0293594	0
675	0.0213523	0.00136413
685	0.0259278	0
695	0.0217336	0.00409239
705	0.0190646	0.00272826
715	0.0148704	0.00136413
725	0.0106762	0.00409239
735	0.00800712	0
745	0.00953228	0.00136413
755	0.00648195	0
765	0.00648195	0.00409239
775	0.00381291	0
785	0.00610066	0
795	0.00343162	0
805	0.0041942	0.00272826
815	0.00266904	0
825	0.00266904	0
835	0.00190646	0
845	0.00305033	0.00136413
855	0.00114387	0.00136413
865	0.00343162	0.00272826
875	0.00114387	0.00136413
885	0.00305033	0
895	0.00152516	0.00136413
905	0.00228775	0
915	0.00266904	0
925	0.00190646	0
935	0.00190646	0.00136413
945	0.000762582	0
955	0.00228775	0.00272826
965	0.00190646	0.00136413
975	0.00190646	0
985	0.00190646	0.00136413
995	0.00114387	0.00136413
1005	0.00152516	0
1015	0.00228775	0
1025	0.00114387	0.00136413
1035	0.000762582	0.00272826
1045	0.000381291	0
1055	0.00152516	0.00136413
1065	0.000762582	0.00409239
1075	0.00190646	0.00136413
1085	0	0.00272826
1095	0.00152516	0
1105	0.00152516	0
1115	0.000381291	0.00409239
1125	0.00152516	0
1135	0.000762582	0.00136413
1145	0.000762582	0.00272826
1155	0.00152516	0.00136413
1165	0.000762582	0.00136413
1175	0.00190646	0.00136413
1185	0	0.00136413
1195	0.00152516	0
