FG time = 3613	BG time = 485.909
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0.00110711	0
125	0.000276778	0
135	0.00138389	0
145	0.00276778	0
155	0.00221423	0
165	0.00470523	0
175	0.00525879	0
185	0.00498201	0
195	0.00442845	0
205	0.00608912	0.006174
215	0.00830335	0
225	0.00913369	0
235	0.00553557	0
245	0.0105176	0
255	0.00719624	0
265	0.00885691	0
275	0.00996402	0
285	0.0130086	0
295	0.00968724	0
305	0.00913369	0
315	0.0105176	0
325	0.0102408	0
335	0.00996402	0
345	0.00996402	0
355	0.0105176	0.002058
365	0.0127318	0.004116
375	0.0121782	0
385	0.00830335	0
395	0.0102408	0
405	0.00802657	0.002058
415	0.00774979	0
425	0.00747302	0
435	0.00774979	0.002058
445	0.00553557	0
455	0.00774979	0
465	0.00553557	0.002058
475	0.00691946	0
485	0.00415168	0.002058
495	0.00525879	0
505	0.0063659	0
515	0.00664268	0.002058
525	0.00442845	0
535	0.00525879	0
545	0.0038749	0
555	0.00442845	0
565	0.00470523	0
575	0.00664268	0.002058
585	0.0038749	0.002058
595	0.00359812	0
605	0.00249101	0
615	0.00304456	0
625	0.00221423	0.002058
635	0.00193745	0
645	0.00304456	0
655	0.00276778	0
665	0.00249101	0
675	0.00138389	0
685	0.00138389	0
695	0.00138389	0
705	0.000553557	0
715	0.00110711	0
725	0.000276778	0
735	0.00110711	0
745	0.000553557	0.002058
755	0.00110711	0.002058
765	0.00138389	0
775	0.000553557	0
785	0.000830335	0
795	0.000276778	0
805	0.000830335	0.002058
815	0.000830335	0
825	0.00110711	0
835	0.000830335	0.002058
845	0.000276778	0
855	0.000276778	0
865	0.000553557	0
875	0.000553557	0.002058
885	0.00110711	0
895	0.000830335	0.002058
905	0.000553557	0
915	0.00110711	0
925	0.00110711	0
935	0.000830335	0
945	0	0
955	0	0
965	0.000276778	0
975	0.000830335	0.002058
985	0.000830335	0
995	0.00138389	0
1005	0.00110711	0
1015	0.000276778	0
1025	0.00110711	0
1035	0.000830335	0
1045	0.000830335	0.002058
1055	0.000276778	0
1065	0.00110711	0
1075	0.00138389	0
1085	0.000276778	0
1095	0.00221423	0
1105	0.000830335	0.002058
1115	0.000276778	0
1125	0.000276778	0
1135	0.000553557	0.002058
1145	0.000830335	0.002058
1155	0.000276778	0
1165	0.00138389	0.004116
1175	0.000553557	0
1185	0.00110711	0
1195	0.000553557	0
