FG time = 3272.56	BG time = 735.444
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0.00122229	0
65	0.000916714	0
75	0.000916714	0.00135972
85	0.00336128	0
95	0.00275014	0
105	0.004278	0.00135972
115	0.00519471	0
125	0.004278	0.00135972
135	0.00488914	0
145	0.00336128	0.00135972
155	0.00519471	0.00271945
165	0.00550028	0
175	0.00763928	0.00135972
185	0.00733371	0.00135972
195	0.00794485	0.00135972
205	0.00733371	0
215	0.0110006	0
225	0.00916714	0.00135972
235	0.00672257	0.00135972
245	0.00794485	0
255	0.00580586	0
265	0.00672257	0
275	0.00336128	0
285	0.00733371	0
295	0.00672257	0
305	0.00366686	0
315	0.00275014	0
325	0.00519471	0
335	0.00519471	0.00135972
345	0.00397243	0
355	0.00794485	0.00271945
365	0.00336128	0
375	0.00275014	0.00135972
385	0.00275014	0
395	0.00336128	0
405	0.00275014	0
415	0.00183343	0
425	0.00366686	0
435	0.00336128	0
445	0.00275014	0.00135972
455	0.00244457	0
465	0.004278	0.00135972
475	0.00305571	0.00135972
485	0.002139	0
495	0.00122229	0
505	0.00183343	0
515	0.00152786	0
525	0.00122229	0
535	0.002139	0
545	0.00305571	0
555	0.000916714	0
565	0.002139	0
575	0.00122229	0
585	0.00122229	0
595	0.00183343	0
605	0.00152786	0
615	0.000305571	0
625	0.000305571	0.00135972
635	0.000611143	0
645	0.00122229	0
655	0.000916714	0
665	0	0
675	0.000611143	0.00135972
685	0.000305571	0
695	0.00122229	0
705	0.000305571	0
715	0.000611143	0
725	0	0
735	0.000305571	0
745	0	0
755	0	0
765	0	0
775	0.000305571	0.00135972
785	0.000305571	0
795	0	0
805	0	0
815	0.000305571	0
825	0	0
835	0.000305571	0
845	0	0
855	0.000305571	0
865	0.000305571	0
875	0	0
885	0	0
895	0.000611143	0
905	0	0
915	0.000305571	0
925	0	0
935	0	0
945	0.000305571	0
955	0	0
965	0	0
975	0	0.00135972
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0.00135972
1075	0	0
1085	0.000305571	0
1095	0.000305571	0
1105	0	0
1115	0	0
1125	0	0.00135972
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0.000305571	0
1185	0	0
1195	0	0
