FG time = 3266.11	BG time = 615.197
5	0	0
15	0	0
25	0	0
35	0.0012247	0
45	0.0036741	0
55	0.017452	0
65	0.054193	0
75	0.102875	0
85	0.132574	0
95	0.146352	0
105	0.155843	0
115	0.165334	0
125	0.16166	0
135	0.187379	0
145	0.179112	0
155	0.195033	0
165	0.184317	0
175	0.20728	0
185	0.201769	0
195	0.214935	0
205	0.208811	0
215	0.206056	0
225	0.200238	0
235	0.206668	0
245	0.214629	0
255	0.203606	0
265	0.210342	0
275	0.204831	0
285	0.196564	0
295	0.205443	0
305	0.19932	0
315	0.199932	0
325	0.199932	0
335	0.182786	0
345	0.183399	0
355	0.181868	0
365	0.192278	0
375	0.183093	0
385	0.169927	0
395	0.173907	0
405	0.15768	0
415	0.156455	0
425	0.1537	0
435	0.157068	0
445	0.141453	0
455	0.150332	0
465	0.121858	0
475	0.126144	0
485	0.126144	0
495	0.124919	0
505	0.114509	0
515	0.106243	0
525	0.110835	0
535	0.10165	0
545	0.0906278	0
555	0.0740943	0
565	0.0744005	0
575	0.0860352	0
585	0.0670523	0
595	0.0658276	0
605	0.05603	0
615	0.0593979	0
625	0.0450077	0
635	0.0379657	0
645	0.0345978	0
655	0.0333731	0
665	0.0281681	0
675	0.0269434	0
685	0.0235755	0
695	0.0177581	0
705	0.0168396	0
715	0.0113285	0
725	0.0153087	0
735	0.00949142	0
745	0.0061235	0
755	0.00459262	0
765	0.0036741	0
775	0.0048988	0
785	0.00306175	0
795	0.00306175	0
805	0.00214322	0
815	0.00061235	0
825	0.00061235	0
835	0.0012247	0
845	0.00061235	0
855	0.00061235	0
865	0	0
875	0.00061235	0
885	0.00061235	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
