FG time = 3613	BG time = 485.909
5	0	0
15	0	0
25	0	0
35	0	0
45	0.000276778	0
55	0.0105176	0
65	0.0476059	0.008232
75	0.123166	0.008232
85	0.157487	0.008232
95	0.189316	0.01029
105	0.196236	0.008232
115	0.213396	0.014406
125	0.23111	0.008232
135	0.241904	0.006174
145	0.231387	0.008232
155	0.229726	0.006174
165	0.256574	0.004116
175	0.248824	0.008232
185	0.269029	0.004116
195	0.254359	0.006174
205	0.258234	0
215	0.264323	0.002058
225	0.264323	0.002058
235	0.269029	0.002058
245	0.269582	0
255	0.273457	0
265	0.258788	0
275	0.267091	0.002058
285	0.260172	0.002058
295	0.253806	0.008232
305	0.257957	0.002058
315	0.254083	0.006174
325	0.246056	0.002058
335	0.25602	0
345	0.236092	0
355	0.227235	0.002058
365	0.229449	0.002058
375	0.228619	0
385	0.222807	0
395	0.210075	0.002058
405	0.223637	0.006174
415	0.201495	0
425	0.207584	0.004116
435	0.183781	0
445	0.179629	0.002058
455	0.186549	0
465	0.18295	0.002058
475	0.173263	0
485	0.164683	0.002058
495	0.149184	0
505	0.146416	0
515	0.13313	0
525	0.135621	0
535	0.129809	0
545	0.114309	0
555	0.102408	0.004116
565	0.104345	0.002058
575	0.0985331	0
585	0.087462	0
595	0.0808193	0
605	0.0858013	0
615	0.0738998	0.002058
625	0.0680875	0
635	0.053695	0
645	0.046222	0.002058
655	0.0539718	0
665	0.0429006	0
675	0.0376419	0
685	0.0373651	0
695	0.0329366	0.008232
705	0.0226958	0
715	0.0215887	0
725	0.0182674	0.002058
735	0.0116247	0.006174
745	0.0127318	0.002058
755	0.0119015	0.002058
765	0.00802657	0.004116
775	0.00885691	0.002058
785	0.00802657	0.004116
795	0.00553557	0.002058
805	0.00276778	0.002058
815	0.00415168	0.006174
825	0.00221423	0.006174
835	0.00193745	0.002058
845	0.00249101	0
855	0.00304456	0
865	0.00304456	0
875	0.00166067	0
885	0.00193745	0
895	0.00249101	0
905	0.00221423	0.006174
915	0.00221423	0.002058
925	0.000830335	0
935	0.00193745	0.004116
945	0.00221423	0
955	0.00110711	0.002058
965	0.000276778	0
975	0.00110711	0
985	0.00110711	0.002058
995	0.00138389	0
1005	0.00249101	0
1015	0.000830335	0.002058
1025	0.00193745	0.004116
1035	0.00249101	0
1045	0.00193745	0.004116
1055	0.00193745	0
1065	0.00166067	0
1075	0.00110711	0.002058
1085	0.00166067	0.002058
1095	0.00221423	0.002058
1105	0.00138389	0.002058
1115	0.00166067	0.002058
1125	0.00166067	0.002058
1135	0.00249101	0.002058
1145	0.00138389	0
1155	0.000553557	0.002058
1165	0.00138389	0.002058
1175	0.00138389	0
1185	0.00110711	0
1195	0.00110711	0.002058
