FG time = 2639.33	BG time = 486.282
5	0	0
15	0	0
25	0	0
35	0	0
45	0.000757768	0
55	0.00568326	0
65	0.052286	0.00205642
75	0.102678	0.00205642
85	0.129957	0.00822568
95	0.140566	0.00822568
105	0.146628	0.00822568
115	0.175423	0.00616926
125	0.185653	0.0123385
135	0.192094	0.00616926
145	0.200051	0.00411284
155	0.191336	0.00205642
165	0.205355	0.00205642
175	0.206492	0.00205642
185	0.215585	0.00205642
195	0.211417	0
205	0.220131	0
215	0.225057	0.00616926
225	0.2171	0.00205642
235	0.212554	0.00205642
245	0.19702	0.00411284
255	0.239833	0.00205642
265	0.210659	0
275	0.230361	0.00205642
285	0.230361	0
295	0.219753	0.00205642
305	0.211417	0.00411284
315	0.195504	0.00205642
325	0.207249	0.00205642
335	0.184138	0.00411284
345	0.19702	0
355	0.189063	0.00616926
365	0.187926	0.00411284
375	0.185274	0
385	0.183759	0.00411284
395	0.184516	0.00205642
405	0.174665	0
415	0.160268	0
425	0.157616	0.00411284
435	0.151175	0
445	0.14928	0.00616926
455	0.143976	0
465	0.140187	0.00411284
475	0.156479	0.00616926
485	0.123516	0
495	0.128442	0.00205642
505	0.130336	0
515	0.10533	0.00205642
525	0.10874	0
535	0.10874	0.00411284
545	0.0897955	0.00205642
555	0.0784289	0
565	0.0735035	0.00411284
575	0.0882799	0
585	0.0610003	0.00205642
595	0.0666835	0.00411284
605	0.0655469	0
615	0.0579692	0.00205642
625	0.0515282	0
635	0.0329629	0.00205642
645	0.0412983	0.00205642
655	0.0340995	0
665	0.0356151	0
675	0.0295529	0.00411284
685	0.0250063	0.00205642
695	0.0208386	0
705	0.0181864	0.00411284
715	0.0159131	0
725	0.016292	0.00205642
735	0.0117454	0.00411284
745	0.0113665	0.00616926
755	0.0106087	0
765	0.00492549	0.00205642
775	0.00644102	0.00205642
785	0.00454661	0.00205642
795	0.0022733	0
805	0.00378884	0.00411284
815	0.00378884	0.00822568
825	0.00416772	0.00411284
835	0.00189442	0
845	0.00189442	0
855	0.0022733	0.00205642
865	0.00151554	0.00411284
875	0.0022733	0
885	0.00189442	0
895	0.00113665	0.00205642
905	0.00151554	0.00411284
915	0.00189442	0
925	0.00189442	0.00205642
935	0.00113665	0.00411284
945	0.000757768	0
955	0.0022733	0
965	0.000378884	0
975	0.00113665	0
985	0.00265219	0
995	0.00303107	0.00411284
1005	0.00189442	0
1015	0.0022733	0
1025	0.00303107	0.00411284
1035	0.00113665	0
1045	0.00113665	0.00205642
1055	0.00151554	0.00205642
1065	0.000378884	0.00205642
1075	0.00189442	0.00205642
1085	0.00151554	0.00205642
1095	0.00303107	0.00205642
1105	0.00151554	0.00411284
1115	0.000757768	0
1125	0.0022733	0
1135	0.00113665	0
1145	0.00303107	0.00205642
1155	0.00303107	0
1165	0.00265219	0
1175	0.00265219	0
1185	0.000757768	0.00205642
1195	0.000757768	0.00411284
