FG time = 3318.75	BG time = 735.608
5	0	0
15	0	0
25	0	0
35	0	0
45	0.000903954	0
55	0.00632768	0
65	0.0319397	0
75	0.0623728	0
85	0.0822598	0
95	0.100941	0
105	0.112994	0
115	0.11661	0
125	0.119623	0
135	0.114199	0
145	0.115405	0
155	0.119322	0
165	0.134388	0
175	0.141921	0
185	0.131977	0
195	0.137702	0
205	0.147344	0
215	0.137401	0
225	0.139811	0
235	0.135894	0
245	0.128361	0
255	0.149755	0
265	0.135292	0
275	0.138305	0
285	0.141318	0
295	0.130772	0
305	0.130471	0
315	0.143427	0
325	0.12806	0
335	0.137401	0
345	0.120527	0
355	0.129567	0
365	0.118719	0
375	0.121732	0
385	0.116309	0
395	0.11661	0
405	0.122938	0
415	0.0964217	0
425	0.116007	0
435	0.103653	0
445	0.0955178	0
455	0.085273	0
465	0.0879848	0
475	0.0925046	0
485	0.084369	0
495	0.0822598	0
505	0.0825611	0
515	0.0822598	0
525	0.0708097	0
535	0.0735216	0
545	0.0641807	0
555	0.0551412	0
565	0.0527306	0
575	0.0476082	0
585	0.0491148	0
595	0.0352542	0
605	0.0427871	0
615	0.0367608	0
625	0.0355555	0
635	0.0274199	0
645	0.0241054	0
655	0.0235028	0
665	0.0213936	0
675	0.0168738	0
685	0.0186817	0
695	0.0138606	0
705	0.0102448	0
715	0.0105461	0
725	0.0102448	0
735	0.00693031	0
745	0.0033145	0
755	0.0033145	0
765	0.00301318	0
775	0.00361581	0
785	0.00210923	0
795	0.000602636	0
805	0.00120527	0
815	0.000301318	0
825	0.00120527	0
835	0.000301318	0
845	0.000301318	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
