FG time = 3541.31	BG time = 485.817
5	0	0
15	0	0
25	0.000564763	0
35	0.000847144	0
45	0.00395334	0.00205839
55	0.0203315	0
65	0.0731368	0.0102919
75	0.122836	0.00411678
85	0.148815	0.00617517
95	0.163781	0.00411678
105	0.181289	0.00411678
115	0.176488	0.00823355
125	0.196537	0
135	0.197949	0.00617517
145	0.227882	0
155	0.209809	0.00617517
165	0.232117	0.00205839
175	0.225623	0.00411678
185	0.222234	0.00205839
195	0.248213	0.00205839
205	0.248778	0.00823355
215	0.240024	0.00205839
225	0.240871	0.00411678
235	0.240589	0.00823355
245	0.246519	0.00411678
255	0.254143	0.00205839
265	0.245107	0.00205839
275	0.244542	0.00411678
285	0.238895	0.00205839
295	0.232682	0
305	0.246237	0
315	0.235788	0.00411678
325	0.227035	0.0102919
335	0.221387	0.00205839
345	0.230988	0
355	0.213198	0.00205839
365	0.219975	0
375	0.212068	0
385	0.223081	0
395	0.223646	0
405	0.214045	0.00617517
415	0.184395	0.00205839
425	0.181854	0.00205839
435	0.184395	0.00205839
445	0.172535	0.00205839
455	0.175641	0
465	0.165758	0.00205839
475	0.162652	0.00205839
485	0.160957	0
495	0.163499	0
505	0.133566	0.00205839
515	0.129048	0.00205839
525	0.127919	0.00205839
535	0.122553	0
545	0.120577	0
555	0.122553	0.00205839
565	0.105046	0.00205839
575	0.0982687	0.00205839
585	0.0895149	0
595	0.0838673	0.00205839
605	0.0807611	0
615	0.0703129	0.00205839
625	0.0646653	0.00205839
635	0.0598648	0.00205839
645	0.0638182	0.00411678
655	0.0522405	0.00205839
665	0.0485696	0.00205839
675	0.0485696	0.00205839
685	0.0389686	0.00411678
695	0.03558	0
705	0.0225905	0.00205839
715	0.0234376	0.00205839
725	0.0192019	0.00411678
735	0.0163781	0.00205839
745	0.0175076	0
755	0.0141191	0
765	0.0129895	0
775	0.01186	0
785	0.00847144	0.00205839
795	0.0045181	0.00411678
805	0.00536525	0.00205839
815	0.00395334	0
825	0.00480048	0.00205839
835	0.0045181	0.00411678
845	0.00254143	0.00411678
855	0.00197667	0.00205839
865	0.00254143	0.00411678
875	0.00112953	0
885	0.00395334	0.00205839
895	0.00197667	0.00205839
905	0.00197667	0.00617517
915	0.000847144	0
925	0.00169429	0.00205839
935	0.00112953	0.00411678
945	0.00169429	0
955	0.00197667	0
965	0.00254143	0.00205839
975	0.00282381	0.00205839
985	0.00169429	0.00617517
995	0.00169429	0.00205839
1005	0.00225905	0.00411678
1015	0.00169429	0.00205839
1025	0.00169429	0.00205839
1035	0.00254143	0.00205839
1045	0.00112953	0
1055	0.00254143	0.00411678
1065	0.00225905	0.00205839
1075	0.00225905	0.00411678
1085	0.00112953	0
1095	0.00169429	0.00205839
1105	0.00112953	0.00411678
1115	0.00169429	0.00205839
1125	0.000564763	0
1135	0.00197667	0
1145	0.00254143	0
1155	0.00169429	0.00205839
1165	0.00112953	0
1175	0.00141191	0.00205839
1185	0.000564763	0.00617517
1195	0.00197667	0.00205839
