FG time = 1812.64	BG time = 373.226
5	0	0
15	0	0
25	0	0
35	0	0
45	0.00110336	0
55	0.00827521	0
65	0.051858	0
75	0.0959924	0
85	0.12799	0
95	0.166608	0
105	0.159436	0
115	0.173779	0
125	0.196398	0
135	0.172124	0
145	0.194192	0
155	0.177641	0
165	0.20357	0
175	0.207984	0
185	0.201363	0
195	0.215155	0
205	0.227292	0
215	0.200812	0
225	0.217914	0
235	0.235568	0
245	0.231154	0
255	0.212949	0
265	0.218466	0
275	0.197502	0
285	0.220672	0
295	0.203018	0
305	0.209639	0
315	0.216259	0
325	0.240533	0
335	0.215155	0
345	0.197502	0
355	0.195847	0
365	0.178193	0
375	0.188675	0
385	0.182606	0
395	0.18371	0
405	0.168263	0
415	0.165504	0
425	0.161091	0
435	0.162746	0
445	0.157781	0
455	0.159436	0
465	0.133507	0
475	0.137368	0
485	0.124128	0
495	0.1313	0
505	0.11806	0
515	0.115301	0
525	0.116956	0
535	0.108681	0
545	0.102613	0
555	0.0998542	0
565	0.0866139	0
575	0.0755802	0
585	0.0717185	0
595	0.0711668	0
605	0.0689601	0
615	0.0601332	0
625	0.0496513	0
635	0.0463412	0
645	0.0386176	0
655	0.038066	0
665	0.0342042	0
675	0.0253773	0
685	0.0264807	0
695	0.0220672	0
705	0.0148954	0
715	0.0154471	0
725	0.00993025	0
735	0.00606849	0
745	0.00441345	0
755	0.00772353	0
765	0.00496513	0
775	0.00110336	0
785	0.00165504	0
795	0.00165504	0
805	0.00110336	0
815	0.0027584	0
825	0	0
835	0.000551681	0
845	0.00110336	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0.000551681	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
