FG time = 3612	BG time = 485.98
5	0	0
15	0	0
25	0	0
35	0	0
45	0.0024917	0
55	0.0174419	0
65	0.0647841	0
75	0.145903	0
85	0.196567	0
95	0.23062	0
105	0.24917	0
115	0.261074	0
125	0.274363	0
135	0.28959	0
145	0.302879	0
155	0.301218	0
165	0.324197	0
175	0.336379	0
185	0.334718	0
195	0.327796	0
205	0.322813	0
215	0.336102	0
225	0.345792	0
235	0.328627	0
245	0.344131	0
255	0.356866	0
265	0.346346	0
275	0.333887	0
285	0.33804	0
295	0.339147	0
305	0.329734	0
315	0.319491	0
325	0.327243	0
335	0.320321	0
345	0.310908	0
355	0.290698	0
365	0.299834	0
375	0.298173	0
385	0.289314	0
395	0.275194	0
405	0.27464	0
415	0.265227	0
425	0.258583	0
435	0.256645	0
445	0.234219	0
455	0.22093	0
465	0.211794	0
475	0.213178	0
485	0.213732	0
495	0.210133	0
505	0.185216	0
515	0.186047	0
525	0.165559	0
535	0.1567	0
545	0.151993	0
555	0.139535	0
565	0.129014	0
575	0.11794	0
585	0.10742	0
595	0.105205	0
605	0.0985604	0
615	0.0869325	0
625	0.0863788	0
635	0.0819491	0
645	0.0694906	0
655	0.0501108	0
665	0.0506645	0
675	0.0451274	0
685	0.036268	0
695	0.0301772	0
705	0.0265781	0
715	0.015227	0
725	0.0174419	0
735	0.015227	0
745	0.0116279	0
755	0.0105205	0
765	0.00858251	0
775	0.00581396	0
785	0.00304541	0
795	0.0024917	0
805	0.0024917	0
815	0.00110742	0
825	0.00110742	0
835	0.000276855	0
845	0	0
855	0.000276855	0
865	0.000276855	0
875	0.00055371	0
885	0	0
895	0	0
905	0.000276855	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
