FG time = 2269	BG time = 726.096
5	0	0
15	0	0
25	0	0
35	0	0
45	0.000440724	0
55	0.00528868	0.00137723
65	0.0282063	0.00550891
75	0.101807	0.00688614
85	0.134861	0.012395
95	0.170119	0.00964059
105	0.1829	0.00688614
115	0.200529	0.00826337
125	0.227854	0.00137723
135	0.223888	0.00550891
145	0.247687	0.00413168
155	0.230498	0.00275446
165	0.234024	0.00413168
175	0.240635	0.00413168
185	0.252535	0.00413168
195	0.260908	0.00413168
205	0.253857	0.00137723
215	0.23755	0
225	0.247246	0.00275446
235	0.275011	0
245	0.262231	0
255	0.244161	0.00275446
265	0.255179	0.00550891
275	0.236669	0.00275446
285	0.260027	0.00413168
295	0.239754	0
305	0.241516	0.00275446
315	0.234906	0.00275446
325	0.227413	0.00413168
335	0.209784	0
345	0.241076	0.00137723
355	0.210666	0.00137723
365	0.217717	0.00275446
375	0.212429	0
385	0.202292	0
395	0.208903	0
405	0.208462	0
415	0.197885	0
425	0.183341	0.00137723
435	0.191274	0.00275446
445	0.17673	0.00275446
455	0.173645	0.00137723
465	0.169238	0.00275446
475	0.169238	0.00413168
485	0.139709	0
495	0.137065	0.00413168
505	0.125165	0.00275446
515	0.138828	0.00137723
525	0.127369	0.00137723
535	0.115029	0.00137723
545	0.101366	0.00137723
555	0.104892	0
565	0.0991628	0
575	0.0947556	0
585	0.082856	0
595	0.0780081	0.00275446
605	0.0722787	0.00275446
615	0.0639049	0
625	0.0630235	0.00413168
635	0.0564126	0.00137723
645	0.0537683	0
655	0.0431909	0.00137723
665	0.0396651	0.00137723
675	0.0304099	0.00137723
685	0.0264434	0.00413168
695	0.025562	0
705	0.0233583	0
715	0.0220362	0.00275446
725	0.0180697	0.00137723
735	0.0154253	0
745	0.0141032	0
755	0.0114588	0.00275446
765	0.0101366	0.00137723
775	0.00705158	0.00137723
785	0.00617013	0.00275446
795	0.00352579	0.00275446
805	0.00484796	0
815	0.00264434	0.00137723
825	0.00176289	0.00137723
835	0.00396651	0.00137723
845	0.00176289	0.00137723
855	0.00396651	0
865	0.000881447	0
875	0.00220362	0
885	0.00220362	0.00137723
895	0.00264434	0
905	0.00220362	0
915	0.000881447	0.00275446
925	0.000881447	0
935	0.00132217	0.00275446
945	0.00264434	0
955	0.000881447	0.00137723
965	0.00132217	0.00413168
975	0.000881447	0
985	0.000881447	0.00137723
995	0.000881447	0
1005	0.000881447	0.00275446
1015	0.00176289	0.00137723
1025	0.000440724	0.00275446
1035	0.00132217	0
1045	0	0.00137723
1055	0.00176289	0.00137723
1065	0.000440724	0
1075	0.000881447	0.00137723
1085	0.00308506	0
1095	0.00176289	0.00413168
1105	0.000881447	0
1115	0.000881447	0.00137723
1125	0.00132217	0.00137723
1135	0.00308506	0.00137723
1145	0.00176289	0
1155	0.000881447	0
1165	0.00132217	0
1175	0.00176289	0.00137723
1185	0.000440724	0
1195	0.000881447	0
