FG time = 3320.41	BG time = 734.596
5	0	0
15	0	0
25	0.000301167	0.00136129
35	0.00120467	0.00272258
45	0.0105409	0.00136129
55	0.0289121	0.00272258
65	0.0674615	0.00952904
75	0.10842	0.00816775
85	0.139139	0.0163355
95	0.143054	0.0136129
105	0.179194	0.0108903
115	0.172268	0.00816775
125	0.191542	0.00408388
135	0.186724	0.00952904
145	0.194253	0.00272258
155	0.193349	0.00952904
165	0.226779	0.00408388
175	0.229188	0.00408388
185	0.210215	0.00408388
195	0.205998	0.00272258
205	0.218045	0.00272258
215	0.218045	0.00544517
225	0.225875	0.00272258
235	0.21925	0.00136129
245	0.215937	0.00544517
255	0.209914	0.00408388
265	0.218045	0.00272258
275	0.206902	0.00408388
285	0.203288	0.00136129
295	0.193651	0.00272258
305	0.199072	0
315	0.200577	0.00136129
325	0.205396	0.00136129
335	0.18582	0.00136129
345	0.19606	0
355	0.19606	0.00136129
365	0.194253	0.00272258
375	0.179194	0
385	0.15992	0
395	0.168955	0
405	0.179194	0.00136129
415	0.169256	0.00136129
425	0.160522	0.00408388
435	0.140645	0
445	0.154499	0
455	0.149078	0
465	0.131911	0.00408388
475	0.127394	0
485	0.129803	0.00408388
495	0.112335	0.00408388
505	0.113841	0.00272258
515	0.111432	0.00272258
525	0.112335	0.00408388
535	0.102698	0.00136129
545	0.09547	0
555	0.0843268	0.00272258
565	0.0795081	0
575	0.0795081	0.00408388
585	0.0668591	0.00136129
595	0.0644498	0.00408388
605	0.0536078	0.00136129
615	0.0599323	0.00136129
625	0.0499938	0.00408388
635	0.0442716	0.00136129
645	0.0445727	0.00136129
655	0.0349354	0
665	0.0316226	0
675	0.0286109	0.00136129
685	0.0240934	0
695	0.0268039	0.00408388
705	0.0186724	0
715	0.016263	0.00272258
725	0.0165642	0
735	0.0135525	0.00272258
745	0.00993852	0
755	0.0102397	0.00816775
765	0.00843268	0.00136129
775	0.00632451	0.00136129
785	0.00632451	0.00136129
795	0.00331284	0.00272258
805	0.00421634	0.00544517
815	0.00301167	0.00136129
825	0.00542101	0.00272258
835	0.00542101	0
845	0.00240934	0.00136129
855	0.0027105	0.00136129
865	0.0027105	0.00408388
875	0.00331284	0.00136129
885	0.001807	0.00136129
895	0.00120467	0.00136129
905	0.00210817	0.00272258
915	0.00150584	0.00408388
925	0.001807	0.00272258
935	0.00240934	0.00136129
945	0.00210817	0.00136129
955	0.00240934	0.00544517
965	0.00331284	0.00272258
975	0.000903502	0
985	0.00391517	0.00136129
995	0.00150584	0.00272258
1005	0.00150584	0.00136129
1015	0.00210817	0.00272258
1025	0.00210817	0
1035	0.0027105	0.00272258
1045	0.00150584	0.00136129
1055	0.000903502	0.00544517
1065	0.00150584	0.00136129
1075	0.00210817	0
1085	0.00240934	0.00136129
1095	0.001807	0.00408388
1105	0.001807	0.00136129
1115	0.00421634	0.00544517
1125	0.0027105	0.00272258
1135	0.00120467	0.00136129
1145	0.00331284	0.00136129
1155	0.0027105	0.00136129
1165	0.00150584	0.00136129
1175	0.000602334	0.00272258
1185	0.00331284	0.00136129
1195	0.00210817	0
