FG time = 1397.36	BG time = 305.574
5	0	0
15	0	0
25	0	0
35	0	0
45	0.00214691	0
55	0.0150283	0
65	0.060829	0.0098176
75	0.0973264	0.0163627
85	0.123089	0.00327253
95	0.134539	0.0163627
105	0.125952	0.0098176
115	0.138833	0.0098176
125	0.139549	0.00654507
135	0.167459	0.0098176
145	0.160302	0
155	0.176762	0.00654507
165	0.171753	0
175	0.166027	0.00654507
185	0.187496	0
195	0.2197	0.00327253
205	0.174615	0.00654507
215	0.186065	0.00327253
225	0.166743	0
235	0.189643	0.00327253
245	0.203956	0
255	0.187496	0
265	0.183203	0.00327253
275	0.186781	0
285	0.162449	0
295	0.174615	0
305	0.153862	0
315	0.160302	0.00327253
325	0.149568	0.00327253
335	0.156724	0
345	0.163881	0
355	0.168174	0
365	0.156009	0
375	0.14599	0
385	0.147421	0
395	0.140265	0.0098176
405	0.148852	0.00327253
415	0.150999	0
425	0.153146	0.00327253
435	0.137402	0
445	0.136686	0.00327253
455	0.133824	0
465	0.127383	0
475	0.117364	0.0098176
485	0.0937482	0.00327253
495	0.10663	0
505	0.0966108	0.00327253
515	0.108777	0.00327253
525	0.0916013	0.00654507
535	0.0937482	0
545	0.0808668	0
555	0.0772886	0
565	0.0708479	0
575	0.0780043	0.00327253
585	0.0665541	0.00327253
595	0.0601134	0
605	0.0465163	0.00327253
615	0.0386443	0.00327253
625	0.0407912	0
635	0.037213	0
645	0.0322036	0.00327253
655	0.0279098	0
665	0.0250472	0
675	0.0271941	0.00327253
685	0.0186065	0
695	0.0186065	0.00327253
705	0.0171753	0
715	0.0200378	0
725	0.0107345	0
735	0.0121658	0.00327253
745	0.0107345	0
755	0.0114502	0
765	0.00644072	0.00327253
775	0.00787199	0.00654507
785	0.00644072	0.00327253
795	0.00286254	0
805	0.00357818	0
815	0.00500945	0
825	0.00357818	0
835	0.00286254	0.00327253
845	0.00286254	0
855	0.00644072	0.00654507
865	0.00500945	0
875	0.00357818	0.00327253
885	0.00286254	0
895	0.00357818	0
905	0.00143127	0
915	0.00143127	0
925	0.00214691	0
935	0.00286254	0.00327253
945	0.000715635	0
955	0.000715635	0.00327253
965	0.00214691	0
975	0.00500945	0.00327253
985	0.00214691	0
995	0.00143127	0
1005	0.00143127	0
1015	0.00357818	0.00327253
1025	0	0
1035	0.00214691	0
1045	0.00143127	0.00327253
1055	0.00143127	0
1065	0.00357818	0.00327253
1075	0.00286254	0
1085	0.00214691	0.00327253
1095	0.000715635	0.00327253
1105	0.00143127	0
1115	0.00357818	0
1125	0.00357818	0
1135	0	0
1145	0.00143127	0
1155	0.00357818	0.00327253
1165	0.00143127	0
1175	0.00214691	0.00327253
1185	0.00214691	0.00654507
1195	0.00143127	0
