FG time = 1207	BG time = 185.317
5	0	0
15	0	0
25	0	0
35	0	0
45	0.001657	0
55	0.018227	0
65	0.057995	0
75	0.130903	0.0107923
85	0.177299	0.00539617
95	0.228666	0.0107923
105	0.255178	0.0161885
115	0.234466	0.00539617
125	0.257664	0.00539617
135	0.279205	0
145	0.296603	0
155	0.297432	0.0107923
165	0.308202	0.0107923
175	0.312345	0
185	0.352113	0.00539617
195	0.302403	0.00539617
205	0.328086	0
215	0.296603	0
225	0.308202	0.0107923
235	0.325601	0.00539617
245	0.317316	0.0107923
255	0.355427	0
265	0.315659	0.0107923
275	0.309031	0.00539617
285	0.323944	0.00539617
295	0.318144	0
305	0.323115	0
315	0.326429	0
325	0.28169	0
335	0.299089	0
345	0.286661	0
355	0.294118	0
365	0.272577	0.00539617
375	0.289975	0
385	0.273405	0
395	0.270091	0
405	0.245236	0
415	0.227009	0
425	0.231152	0.00539617
435	0.210439	0
445	0.209611	0.00539617
455	0.239437	0
465	0.229495	0.00539617
475	0.1715	0
485	0.180613	0
495	0.168186	0
505	0.173157	0
515	0.140845	0
525	0.148302	0
535	0.154101	0
545	0.134217	0
555	0.111848	0.00539617
565	0.125932	0
575	0.115162	0
585	0.10522	0.00539617
595	0.106877	0.0107923
605	0.087821	0
615	0.0803645	0.00539617
625	0.0803645	0
635	0.06628	0.00539617
645	0.0621375	0
655	0.0505385	0.00539617
665	0.0621375	0
675	0.0356255	0
685	0.0439105	0
695	0.0273405	0.0107923
705	0.031483	0
715	0.0339685	0.00539617
725	0.0207125	0
735	0.0091135	0
745	0.0140845	0
755	0.0124275	0
765	0.013256	0.00539617
775	0.004971	0
785	0.006628	0.00539617
795	0.0024855	0.00539617
805	0.003314	0.00539617
815	0.004971	0
825	0.0024855	0
835	0.0041425	0.0107923
845	0	0
855	0.0024855	0
865	0.0008285	0.00539617
875	0.0024855	0
885	0.003314	0
895	0.001657	0
905	0.001657	0
915	0.001657	0
925	0.001657	0
935	0.0024855	0
945	0.003314	0.00539617
955	0.001657	0
965	0.0008285	0
975	0.0024855	0
985	0.0041425	0
995	0.004971	0.00539617
1005	0.004971	0
1015	0.0008285	0
1025	0.003314	0.00539617
1035	0.0024855	0.00539617
1045	0.0008285	0
1055	0.003314	0
1065	0.001657	0
1075	0.003314	0
1085	0.0008285	0
1095	0.0024855	0
1105	0.0024855	0
1115	0	0
1125	0.0057995	0
1135	0.001657	0.00539617
1145	0.0008285	0.00539617
1155	0.0024855	0
1165	0.0024855	0
1175	0.001657	0
1185	0.0008285	0
1195	0.0008285	0
