FG time = 3612	BG time = 487.38
5	0	0
15	0	0
25	0	0
35	0.000553709	0
45	0.00470653	0
55	0.0296235	0
65	0.0863787	0
75	0.190476	0
85	0.231727	0
95	0.281838	0
105	0.267995	0
115	0.308139	0
125	0.312846	0
135	0.336932	0
145	0.330841	0
155	0.359911	0
165	0.369047	0
175	0.379568	0
185	0.38732	0
195	0.386212	0
205	0.383721	0
215	0.390088	0
225	0.379291	0
235	0.391196	0
245	0.383167	0
255	0.383721	0
265	0.380952	0
275	0.409468	0
285	0.396456	0
295	0.359357	0
305	0.371262	0
315	0.3732	0
325	0.364064	0
335	0.365448	0
345	0.366002	0
355	0.366556	0
365	0.326412	0
375	0.351329	0
385	0.33444	0
395	0.322259	0
405	0.312846	0
415	0.314507	0
425	0.296511	0
435	0.278516	0
445	0.281284	0
455	0.283776	0
465	0.238095	0
475	0.246678	0
485	0.232004	0
495	0.230066	0
505	0.235603	0
515	0.196013	0
525	0.186877	0
535	0.17608	0
545	0.174418	0
555	0.156146	0
565	0.158915	0
575	0.146733	0
585	0.12237	0
595	0.126246	0
605	0.116279	0
615	0.100221	0
625	0.0869324	0
635	0.0730896	0
645	0.0747508	0
655	0.0595238	0
665	0.0556478	0
675	0.043743	0
685	0.0423588	0
695	0.0387597	0
705	0.0359911	0
715	0.0257475	0
725	0.019103	0
735	0.0143964	0
745	0.0130122	0
755	0.0102436	0
765	0.00830564	0
775	0.0060908	0
785	0.00221484	0
795	0.00249169	0
805	0.00359911	0
815	0.00221484	0
825	0.000276855	0
835	0.000276855	0
845	0.000276855	0
855	0.000553709	0
865	0.000276855	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
