FG time = 2409.06	BG time = 597.432
5	0	0
15	0	0
25	0	0
35	0	0
45	0.0016604	0.00502149
55	0.0174342	0.00669532
65	0.0601893	0.00502149
75	0.0913218	0.0217598
85	0.10668	0.0133906
95	0.119133	0.010043
105	0.132417	0.010043
115	0.12702	0.00334766
125	0.141549	0.00669532
135	0.12536	0.00502149
145	0.153172	0.00334766
155	0.143624	0.00669532
165	0.149851	0.00167383
175	0.157322	0.00334766
185	0.141549	0
195	0.156077	0.00334766
205	0.1457	0.00669532
215	0.147775	0.00334766
225	0.163549	0.00334766
235	0.179738	0.00167383
245	0.16853	0.00334766
255	0.1677	0.00167383
265	0.144454	0.00167383
275	0.164379	0
285	0.158983	0
295	0.154832	0.00334766
305	0.151096	0.00167383
315	0.132001	0
325	0.154832	0.00334766
335	0.130341	0
345	0.130341	0
355	0.145285	0
365	0.139888	0.00334766
375	0.129511	0
385	0.134492	0.00334766
395	0.138228	0
405	0.132001	0.00334766
415	0.12785	0
425	0.114982	0
435	0.113737	0
445	0.114567	0
455	0.117473	0.00334766
465	0.109171	0
475	0.0975483	0
485	0.0942275	0.00167383
495	0.100869	0
505	0.0734725	0
515	0.0867557	0
525	0.0726423	0.00167383
535	0.0697366	0
545	0.0639252	0.00334766
555	0.0734725	0
565	0.0606044	0.00502149
575	0.0514723	0.00167383
585	0.0564535	0
595	0.0456609	0
605	0.046076	0
615	0.0473213	0.00167383
625	0.0423401	0.00334766
635	0.0352834	0
645	0.0286418	0
655	0.0282267	0
665	0.0244908	0.00167383
675	0.0195097	0.00167383
685	0.0145285	0
695	0.0128681	0
705	0.0120379	0.00167383
715	0.0120379	0.00334766
725	0.00954728	0
735	0.00996237	0.00167383
745	0.00622648	0
755	0.00498119	0
765	0.00332079	0.00334766
775	0.00456609	0.00167383
785	0.00207549	0.00334766
795	0.0012453	0.00167383
805	0.0016604	0.00167383
815	0.00290569	0
825	0.0016604	0
835	0.000415099	0
845	0.0016604	0.00167383
855	0.000830198	0
865	0.0012453	0
875	0.000830198	0.00167383
885	0.0012453	0
895	0.0016604	0
905	0.0016604	0
915	0.0012453	0
925	0.0016604	0
935	0.0016604	0
945	0.0012453	0
955	0.000830198	0
965	0.000830198	0
975	0.000830198	0.00167383
985	0.000415099	0.00167383
995	0.00207549	0
1005	0.000830198	0
1015	0.00249059	0.00167383
1025	0.0016604	0
1035	0.000830198	0
1045	0.0012453	0
1055	0.000830198	0.00167383
1065	0.0016604	0.00167383
1075	0.000830198	0
1085	0.00249059	0
1095	0.0016604	0.00334766
1105	0	0
1115	0.000830198	0.00167383
1125	0.0012453	0
1135	0.000830198	0
1145	0.000830198	0
1155	0.0012453	0
1165	0.0012453	0.00167383
1175	0	0
1185	0.000830198	0.00167383
1195	0.00207549	0
