FG time = 3319	BG time = 494.161
5	0	0
15	0	0
25	0	0
35	0.000301296	0
45	0.000903887	0
55	0.00813498	0
65	0.0379632	0.00202363
75	0.0921964	0.00607089
85	0.118108	0.0101182
95	0.119916	0.0121418
105	0.131967	0.00607089
115	0.135583	0.00607089
125	0.134077	0.00809452
135	0.156071	0.00404726
145	0.147936	0.00404726
155	0.15125	0.00404726
165	0.15818	0.00404726
175	0.160892	0.00607089
185	0.165411	0
195	0.166616	0.00809452
205	0.160892	0
215	0.167822	0.00202363
225	0.153359	0.00202363
235	0.173245	0.00404726
245	0.154866	0.00202363
255	0.176258	0.00404726
265	0.166014	0.00202363
275	0.15818	0
285	0.167822	0.00404726
295	0.156372	0.00202363
305	0.153661	0.00404726
315	0.153058	0.00404726
325	0.152456	0
335	0.140705	0.00202363
345	0.133173	0.00202363
355	0.154866	0
365	0.142513	0.00404726
375	0.145526	0
385	0.140102	0.0101182
395	0.122025	0.00202363
405	0.128653	0.00202363
415	0.144321	0.00202363
425	0.115396	0.00202363
435	0.119614	0.00607089
445	0.1163	0
455	0.105755	0
465	0.101235	0.00404726
475	0.09069	0.00404726
485	0.0988249	0.00404726
495	0.0931003	0.00809452
505	0.0828563	0
515	0.09069	0.00202363
525	0.0858692	0
535	0.0717083	0
545	0.071407	0.00202363
555	0.061163	0.00404726
565	0.0644772	0
575	0.0518228	0
585	0.0626695	0.00809452
595	0.0497138	0.00202363
605	0.042784	0.00202363
615	0.044893	0
625	0.0394697	0.00404726
635	0.0340464	0.00404726
645	0.0280205	0.00202363
655	0.0256101	0
665	0.0268153	0
675	0.0177764	0.00404726
685	0.0225972	0.00607089
695	0.0177764	0
705	0.0238023	0.00404726
715	0.0105453	0
725	0.010244	0
735	0.00753239	0
745	0.0066285	0.00202363
755	0.00783368	0.00202363
765	0.00391684	0.00404726
775	0.00451943	0
785	0.00331425	0.00404726
795	0.00723109	0
805	0.00361555	0.00202363
815	0.00421814	0.00202363
825	0.00271166	0
835	0.00180777	0.00202363
845	0.00421814	0.0101182
855	0.00271166	0.00404726
865	0.00241036	0.00202363
875	0.000903887	0.00404726
885	0.00241036	0
895	0.00301296	0
905	0.00301296	0
915	0.00210907	0
925	0.00120518	0.00202363
935	0.00210907	0
945	0.00301296	0.00202363
955	0.00301296	0.00202363
965	0.00120518	0
975	0.00120518	0.00202363
985	0.00150648	0.00404726
995	0.00150648	0.00607089
1005	0.00120518	0.00202363
1015	0.00241036	0.00202363
1025	0.00241036	0.00202363
1035	0.00120518	0.00404726
1045	0.00361555	0.00202363
1055	0.000903887	0
1065	0.00120518	0.00202363
1075	0.00120518	0.00607089
1085	0.00210907	0.00202363
1095	0.00241036	0
1105	0.00210907	0.00202363
1115	0.000903887	0
1125	0.00150648	0
1135	0.00210907	0.00202363
1145	0.00241036	0.00202363
1155	0.000903887	0.00404726
1165	0.00241036	0.00404726
1175	0.00120518	0
1185	0.000903887	0.00202363
1195	0.00150648	0.00202363
